id,title,start_date,end_date,statistics
44373,Zhongguo Nanhai: Hong Zhanhui,2006-03,,"{'status': {'watching': '4', 'completed': '26', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '16'}, 'num_list_users': 68}"
44374,Huazhi De Gushi,2006-06,,"{'status': {'watching': '3', 'completed': '21', 'on_hold': 0, 'dropped': '22', 'plan_to_watch': '18'}, 'num_list_users': 64}"
44376,Idol Land PriPara,2021-08-18,,"{'status': {'watching': '632', 'completed': '2', 'on_hold': '168', 'dropped': '137', 'plan_to_watch': '951'}, 'num_list_users': 1890}"
44382,Xinling Zhi Chuang,2009-08-22,,"{'status': {'watching': '3', 'completed': '22', 'on_hold': 0, 'dropped': '17', 'plan_to_watch': '19'}, 'num_list_users': 61}"
44385,Lei Feng De Gushi,2010-08-07,,"{'status': {'watching': '3', 'completed': '24', 'on_hold': 0, 'dropped': '24', 'plan_to_watch': '20'}, 'num_list_users': 71}"
44387,Sankaku Mado no Sotogawa wa Yoru,2021-10-03,2021-12-19,"{'status': {'watching': '5669', 'completed': '17110', 'on_hold': '1663', 'dropped': '4935', 'plan_to_watch': '17878'}, 'num_list_users': 47255}"
44388,Biao Ren: Blades of the Guardians,2023-06-01,2023-08-17,"{'status': {'watching': '2245', 'completed': '3082', 'on_hold': '595', 'dropped': '535', 'plan_to_watch': '25322'}, 'num_list_users': 31779}"
44389,Zi Chuan,2021-12-21,2022-09-20,"{'status': {'watching': '662', 'completed': '518', 'on_hold': '111', 'dropped': '142', 'plan_to_watch': '643'}, 'num_list_users': 2076}"
44390,Tian Mei De Yao Hen,2022-09-01,2022-11-03,"{'status': {'watching': '1421', 'completed': '3272', 'on_hold': '253', 'dropped': '342', 'plan_to_watch': '5134'}, 'num_list_users': 10422}"
44393,Shen Shou Jin Gang 2: Tianshen De Shou,2013-05,,"{'status': {'watching': '4', 'completed': '32', 'on_hold': '1', 'dropped': '27', 'plan_to_watch': '23'}, 'num_list_users': 87}"
44394,Shen Shou Jin Gang 3: Chao Bianxing Jia,2017-04-01,,"{'status': {'watching': '5', 'completed': '30', 'on_hold': '1', 'dropped': '27', 'plan_to_watch': '21'}, 'num_list_users': 84}"
44395,Shen Shou Jin Gang 4: Bang Bao Lixian Ji,2018-09-25,,"{'status': {'watching': '7', 'completed': '28', 'on_hold': '1', 'dropped': '28', 'plan_to_watch': '23'}, 'num_list_users': 87}"
44396,Shen Shou Jin Gang 5: Chao Neng Jing Jia,2020-11-19,,"{'status': {'watching': '5', 'completed': '27', 'on_hold': '1', 'dropped': '29', 'plan_to_watch': '22'}, 'num_list_users': 84}"
44397,Shen Shou Jin Gang: Qinglong Zaixian,2016-09-15,,"{'status': {'watching': '6', 'completed': '38', 'on_hold': '3', 'dropped': '35', 'plan_to_watch': '28'}, 'num_list_users': 110}"
44399,Jing Ma Zhanshi,2010-07-26,,"{'status': {'watching': '10', 'completed': '44', 'on_hold': '3', 'dropped': '28', 'plan_to_watch': '36'}, 'num_list_users': 121}"
44402,Konglong Baobei,2011-04-29,2011-04-29,"{'status': {'watching': '5', 'completed': '32', 'on_hold': '2', 'dropped': '26', 'plan_to_watch': '35'}, 'num_list_users': 100}"
44403,Konglong Baobei: Shiluo De Wenming,2015-02-12,,"{'status': {'watching': '4', 'completed': '25', 'on_hold': '1', 'dropped': '24', 'plan_to_watch': '24'}, 'num_list_users': 78}"
44406,Da Wang Rao Ming,2021-12-03,2022-02-11,"{'status': {'watching': '10862', 'completed': '29027', 'on_hold': '2192', 'dropped': '1885', 'plan_to_watch': '41498'}, 'num_list_users': 85464}"
44407,Shinkai,2020-12-07,2020-12-07,"{'status': {'watching': '31', 'completed': '2221', 'on_hold': '14', 'dropped': '26', 'plan_to_watch': '164'}, 'num_list_users': 2456}"
44408,Long Zu,2022-08-19,2022-11-25,"{'status': {'watching': '6343', 'completed': '5655', 'on_hold': '825', 'dropped': '674', 'plan_to_watch': '10597'}, 'num_list_users': 24094}"
44409,Atsumare! Minna no Kontematsu-san!,2020-12-25,2021-01-22,"{'status': {'watching': '5', 'completed': '59', 'on_hold': '6', 'dropped': '36', 'plan_to_watch': '85'}, 'num_list_users': 191}"
44410,Xing Hai Qishi,2020-12-30,2021-02-03,"{'status': {'watching': '338', 'completed': '573', 'on_hold': '44', 'dropped': '117', 'plan_to_watch': '504'}, 'num_list_users': 1576}"
44411,Shi Ye Miao Yin,2021-09-29,2021-12-01,"{'status': {'watching': '109', 'completed': '328', 'on_hold': '43', 'dropped': '77', 'plan_to_watch': '787'}, 'num_list_users': 1344}"
44412,Doupo Cangqiong 4th Season,2021-03-28,2021-08-29,"{'status': {'watching': '807', 'completed': '4999', 'on_hold': '84', 'dropped': '159', 'plan_to_watch': '1196'}, 'num_list_users': 7245}"
44413,Shaonian Shiye,2010-08-31,,"{'status': {'watching': '3', 'completed': '26', 'on_hold': '1', 'dropped': '27', 'plan_to_watch': '17'}, 'num_list_users': 74}"
44414,Shaonian Shiye: Zhihui Kuaile Xia,2011-12,2012-06,"{'status': {'watching': '3', 'completed': '30', 'on_hold': '3', 'dropped': '36', 'plan_to_watch': '28'}, 'num_list_users': 100}"
44415,Shaonian Shiye: Xiayi Huanle Xing,2012-05,2012-11,"{'status': {'watching': '4', 'completed': '32', 'on_hold': '3', 'dropped': '35', 'plan_to_watch': '30'}, 'num_list_users': 104}"
44416,Shaonian Shiye: Ren Shanxing Tianxia,2012-09,2013-03,"{'status': {'watching': '3', 'completed': '31', 'on_hold': '3', 'dropped': '34', 'plan_to_watch': '29'}, 'num_list_users': 100}"
44417,Shaonian Shiye: Xinyi Xiao Xiake,2013-04,2013-11,"{'status': {'watching': '4', 'completed': '29', 'on_hold': '3', 'dropped': '39', 'plan_to_watch': '27'}, 'num_list_users': 102}"
44418,Shaonian Shiye: Zhili Wanshitong,2013-04,2013-08,"{'status': {'watching': '3', 'completed': '28', 'on_hold': '3', 'dropped': '39', 'plan_to_watch': '26'}, 'num_list_users': 99}"
44419,Shaonian Shiye: Yongzhe Chuang Jiangnan,2013-07,2013-12,"{'status': {'watching': '4', 'completed': '29', 'on_hold': '3', 'dropped': '38', 'plan_to_watch': '27'}, 'num_list_users': 101}"
44420,Shaonian Shiye: Zhongyi Man Qiankun,2016-03-24,2016,"{'status': {'watching': '3', 'completed': '24', 'on_hold': '1', 'dropped': '27', 'plan_to_watch': '16'}, 'num_list_users': 71}"
44421,Shaonian Shiye: Gongji Da Yu,2017-06-12,2017-06-28,"{'status': {'watching': '3', 'completed': '29', 'on_hold': '2', 'dropped': '32', 'plan_to_watch': '25'}, 'num_list_users': 91}"
44422,Shaonian Shiye: Ji Yu Shengdian,2017-09-25,2017-10-18,"{'status': {'watching': '3', 'completed': '30', 'on_hold': '2', 'dropped': '35', 'plan_to_watch': '26'}, 'num_list_users': 96}"
44423,Shaonian Shiye: Shenmi Dadao,2018-04-24,2018-05-14,"{'status': {'watching': '3', 'completed': '29', 'on_hold': '2', 'dropped': '36', 'plan_to_watch': '26'}, 'num_list_users': 96}"
44424,Shaonian Shiye: Duanan Chuanqi,2018-05-15,2018-05-31,"{'status': {'watching': '3', 'completed': '30', 'on_hold': '2', 'dropped': '36', 'plan_to_watch': '27'}, 'num_list_users': 98}"
44425,Shaonian Shiye: Zhihui Si Lu,2019-10-28,2019-11-04,"{'status': {'watching': '3', 'completed': '29', 'on_hold': '2', 'dropped': '36', 'plan_to_watch': '27'}, 'num_list_users': 97}"
44426,Shaonian Shiye: Jishan Yang Ming,2019-11-04,2019-11-11,"{'status': {'watching': '3', 'completed': '29', 'on_hold': '2', 'dropped': '36', 'plan_to_watch': '28'}, 'num_list_users': 98}"
44427,Shaonian Shiye: Da Yu Baozang,2016-07-22,2016-07-22,"{'status': {'watching': '5', 'completed': '28', 'on_hold': '3', 'dropped': '30', 'plan_to_watch': '21'}, 'num_list_users': 87}"
44429,Connected...,2020-12-06,2020-12-06,"{'status': {'watching': '31', 'completed': '410', 'on_hold': '8', 'dropped': '27', 'plan_to_watch': '105'}, 'num_list_users': 581}"
44434,Menghuan Zhen,2010-11,,"{'status': {'watching': '3', 'completed': '31', 'on_hold': '1', 'dropped': '28', 'plan_to_watch': '19'}, 'num_list_users': 82}"
44440,Dou Long Zhanshi,2011-07-01,,"{'status': {'watching': '12', 'completed': '64', 'on_hold': 0, 'dropped': '32', 'plan_to_watch': '27'}, 'num_list_users': 135}"
44441,Dou Long Zhanshi 2: Xing Long Sheng Yu,2013-11,,"{'status': {'watching': '5', 'completed': '40', 'on_hold': 0, 'dropped': '30', 'plan_to_watch': '19'}, 'num_list_users': 94}"
44444,Dou Long Zhanshi 3: Long Yin Zhi Zhan,2015-09-01,2015-10-31,"{'status': {'watching': '3', 'completed': '42', 'on_hold': '3', 'dropped': '38', 'plan_to_watch': '29'}, 'num_list_users': 115}"
44445,Dou Long Zhanshi 4: Shuanglong He,2016-09-26,,"{'status': {'watching': '4', 'completed': '34', 'on_hold': 0, 'dropped': '29', 'plan_to_watch': '18'}, 'num_list_users': 85}"
44446,Dou Long Zhanshi 5,2017-03-20,2017-04-18,"{'status': {'watching': '3', 'completed': '39', 'on_hold': '2', 'dropped': '35', 'plan_to_watch': '29'}, 'num_list_users': 108}"
44447,Dou Long Zhanshi 6,2020-08-21,,"{'status': {'watching': '4', 'completed': '30', 'on_hold': '1', 'dropped': '30', 'plan_to_watch': '21'}, 'num_list_users': 86}"
44448,Dou Long Zhanshi Waizhuan,2015-11,,"{'status': {'watching': '4', 'completed': '32', 'on_hold': '1', 'dropped': '30', 'plan_to_watch': '26'}, 'num_list_users': 93}"
44449,Dou Long Zhanshi: Xing Yin Luopan,2016-06-01,2016-06-01,"{'status': {'watching': '4', 'completed': '33', 'on_hold': '1', 'dropped': '32', 'plan_to_watch': '26'}, 'num_list_users': 96}"
44450,Zhengyi Xiao Tu Jing,2011-06,,"{'status': {'watching': '3', 'completed': '27', 'on_hold': 0, 'dropped': '25', 'plan_to_watch': '18'}, 'num_list_users': 73}"
44452,Jiu Hua Xiao Heshang,2011,,"{'status': {'watching': '4', 'completed': '21', 'on_hold': 0, 'dropped': '21', 'plan_to_watch': '20'}, 'num_list_users': 66}"
44454,Doby Disy: Ai Tanxian,2011-03,,"{'status': {'watching': '3', 'completed': '26', 'on_hold': '2', 'dropped': '26', 'plan_to_watch': '19'}, 'num_list_users': 76}"
44455,Doby Disy: Ku Bi Xiao Zhentan,2012-04,,"{'status': {'watching': '3', 'completed': '28', 'on_hold': 0, 'dropped': '26', 'plan_to_watch': '20'}, 'num_list_users': 77}"
44456,Doby Disy: Hanzi Xiao Zhentan,2013-05,,"{'status': {'watching': '3', 'completed': '28', 'on_hold': 0, 'dropped': '27', 'plan_to_watch': '20'}, 'num_list_users': 78}"
44457,Doby Disy: Ai Changge,2015-12,,"{'status': {'watching': '3', 'completed': '27', 'on_hold': '1', 'dropped': '27', 'plan_to_watch': '19'}, 'num_list_users': 77}"
44458,Doby Disy: Meimeng Jingling,2018,,"{'status': {'watching': '3', 'completed': '26', 'on_hold': 0, 'dropped': '26', 'plan_to_watch': '19'}, 'num_list_users': 74}"
44459,Doby Disy: Meimeng Nian Nian,2018-11-16,2018-11-16,"{'status': {'watching': '3', 'completed': '28', 'on_hold': 0, 'dropped': '29', 'plan_to_watch': '26'}, 'num_list_users': 86}"
44460,Tian Xin Ge Ge 4th Season,2018,,"{'status': {'watching': '5', 'completed': '30', 'on_hold': '3', 'dropped': '23', 'plan_to_watch': '30'}, 'num_list_users': 91}"
44461,Tian Xin Ge Ge 5th Season,2020-03-28,,"{'status': {'watching': '4', 'completed': '28', 'on_hold': '2', 'dropped': '23', 'plan_to_watch': '23'}, 'num_list_users': 80}"
44462,Tian Xin Ge Ge: Huanbao Xilie,2011-08,2011-09,"{'status': {'watching': '4', 'completed': '40', 'on_hold': '4', 'dropped': '24', 'plan_to_watch': '34'}, 'num_list_users': 106}"
44463,Tian Xin Ge Ge: Henian Duanpian,2011-10,2011-10,"{'status': {'watching': '4', 'completed': '43', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '33'}, 'num_list_users': 103}"
44464,Shenlong Zhengjiu Dui: Yuanqi Xing Hun,2012-12-08,,"{'status': {'watching': '4', 'completed': '27', 'on_hold': '1', 'dropped': '24', 'plan_to_watch': '25'}, 'num_list_users': 81}"
44465,Pili Yongshi: Yuanqi Yongzhe,2014-12,,"{'status': {'watching': '3', 'completed': '23', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '22'}, 'num_list_users': 71}"
44466,Yuanqi Zhengjiu Dui,2016-05-09,2016-07-01,"{'status': {'watching': '3', 'completed': '33', 'on_hold': '4', 'dropped': '31', 'plan_to_watch': '34'}, 'num_list_users': 105}"
44467,Wu Long Xiao Zi,2012-01-30,,"{'status': {'watching': '3', 'completed': '23', 'on_hold': 0, 'dropped': '23', 'plan_to_watch': '20'}, 'num_list_users': 69}"
44468,Wu Long Xiao Zi: Yong Chuang Le Huo Dao,2013,,"{'status': {'watching': '3', 'completed': '24', 'on_hold': 0, 'dropped': '23', 'plan_to_watch': '19'}, 'num_list_users': 69}"
44469,Mu Ling Baobei,2012-07,,"{'status': {'watching': '3', 'completed': '24', 'on_hold': '1', 'dropped': '23', 'plan_to_watch': '20'}, 'num_list_users': 71}"
44470,Mu Qi Ling: Lu Ying Zhan Ling,2014-07-25,,"{'status': {'watching': '5', 'completed': '24', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '20'}, 'num_list_users': 72}"
44471,Mu Qi Ling 2: Sheng Tian Ling Zhong,2016-01-23,,"{'status': {'watching': '4', 'completed': '24', 'on_hold': '1', 'dropped': '24', 'plan_to_watch': '19'}, 'num_list_users': 72}"
44472,Mu Qi Ling 3: Qi Ling Zhi Xin,2018-12-28,,"{'status': {'watching': '4', 'completed': '24', 'on_hold': '1', 'dropped': '23', 'plan_to_watch': '19'}, 'num_list_users': 71}"
44473,UP Miao Zhiwu Kepu,2014,,"{'status': {'watching': '5', 'completed': '26', 'on_hold': 0, 'dropped': '19', 'plan_to_watch': '18'}, 'num_list_users': 68}"
44474,UP Miao Zhiwu Kepu 2nd Season,2016,,"{'status': {'watching': '4', 'completed': '27', 'on_hold': 0, 'dropped': '19', 'plan_to_watch': '18'}, 'num_list_users': 68}"
44475,Shui Man Jinshan,2012-03-13,,"{'status': {'watching': '3', 'completed': '24', 'on_hold': '1', 'dropped': '20', 'plan_to_watch': '21'}, 'num_list_users': 69}"
44476,Zhihui Zidan Che,2012-04,,"{'status': {'watching': '3', 'completed': '24', 'on_hold': '1', 'dropped': '23', 'plan_to_watch': '19'}, 'num_list_users': 70}"
44477,Shenqi A You,2013,,"{'status': {'watching': '3', 'completed': '23', 'on_hold': 0, 'dropped': '23', 'plan_to_watch': '19'}, 'num_list_users': 68}"
44478,Shenqi A You: Zui Qiang Liuxing Ren,2016,,"{'status': {'watching': '3', 'completed': '23', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '18'}, 'num_list_users': 67}"
44479,Xiao Ji Bu Hao Re,2008,,"{'status': {'watching': '4', 'completed': '29', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '18'}, 'num_list_users': 73}"
44486,Xiao Ji Bu Hao Re: Xian Dan Si,2012,,"{'status': {'watching': '3', 'completed': '23', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '18'}, 'num_list_users': 66}"
44487,Hua Jingling: Xiha Da Maoxian,2014-06,,"{'status': {'watching': '3', 'completed': '22', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '18'}, 'num_list_users': 65}"
44488,Mo Dan Wang,2013-11,,"{'status': {'watching': '3', 'completed': '22', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '22'}, 'num_list_users': 69}"
44489,Shen Ji Bao Meili,2014-10-30,2014,"{'status': {'watching': '15', 'completed': '42', 'on_hold': '4', 'dropped': '31', 'plan_to_watch': '98'}, 'num_list_users': 190}"
44490,Shen Ji Bao Meili 2,2014,2015,"{'status': {'watching': '5', 'completed': '29', 'on_hold': '1', 'dropped': '24', 'plan_to_watch': '33'}, 'num_list_users': 92}"
44491,AK Mofa Shaonu,2015-05-27,2015-07-05,"{'status': {'watching': '14', 'completed': '48', 'on_hold': '6', 'dropped': '44', 'plan_to_watch': '73'}, 'num_list_users': 185}"
44492,Yu Qi Lin: Xian Ling Qi Yu,2011-07,2013-07,"{'status': {'watching': '5', 'completed': '32', 'on_hold': '4', 'dropped': '35', 'plan_to_watch': '32'}, 'num_list_users': 108}"
44493,Zhandou Ba Ling Shou,2016-04-21,,"{'status': {'watching': '3', 'completed': '26', 'on_hold': '1', 'dropped': '26', 'plan_to_watch': '22'}, 'num_list_users': 78}"
44494,Gang Jia Xiaolong Xia,2016-11-24,,"{'status': {'watching': '4', 'completed': '25', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '25'}, 'num_list_users': 77}"
44495,Shouwang Zhengfeng,2016-11-25,2016-12,"{'status': {'watching': '3', 'completed': '33', 'on_hold': '4', 'dropped': '27', 'plan_to_watch': '34'}, 'num_list_users': 101}"
44496,Shouwang Zhengfeng: Yuanshi Zhi Li,2017,,"{'status': {'watching': '3', 'completed': '23', 'on_hold': '2', 'dropped': '23', 'plan_to_watch': '20'}, 'num_list_users': 71}"
44499,Dahua Sanguo,2000,,"{'status': {'watching': '5', 'completed': '29', 'on_hold': '1', 'dropped': '23', 'plan_to_watch': '22'}, 'num_list_users': 80}"
44500,Xiaobing De Gushi,,,"{'status': {'watching': '4', 'completed': '27', 'on_hold': '1', 'dropped': '16', 'plan_to_watch': '22'}, 'num_list_users': 70}"
44501,Xiaobing De Gushi Second Season,,,"{'status': {'watching': '5', 'completed': '26', 'on_hold': '1', 'dropped': '16', 'plan_to_watch': '21'}, 'num_list_users': 69}"
44502,Da Hei Xiao Bai,2005,2005,"{'status': {'watching': '4', 'completed': '46', 'on_hold': 0, 'dropped': '15', 'plan_to_watch': '15'}, 'num_list_users': 80}"
44503,Xiao Po Hai,2002,,"{'status': {'watching': '3', 'completed': '31', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '17'}, 'num_list_users': 74}"
44504,Xiao Po Hai: You Neihan,2016,,"{'status': {'watching': '4', 'completed': '25', 'on_hold': '1', 'dropped': '18', 'plan_to_watch': '16'}, 'num_list_users': 64}"
44505,Yunduan Di Rizi,2007,2007,"{'status': {'watching': '6', 'completed': '23', 'on_hold': 0, 'dropped': '17', 'plan_to_watch': '26'}, 'num_list_users': 72}"
44506,Ming Ji,2007-04-23,2007-04-23,"{'status': {'watching': '8', 'completed': '61', 'on_hold': '3', 'dropped': '20', 'plan_to_watch': '37'}, 'num_list_users': 129}"
44507,Ming Ji 2: Chu Zhi Lian,2010-02-09,2010-02-09,"{'status': {'watching': '5', 'completed': '57', 'on_hold': '2', 'dropped': '22', 'plan_to_watch': '40'}, 'num_list_users': 126}"
44508,Ming Ji 3: Qushe,2010-10-06,2010-10-06,"{'status': {'watching': '7', 'completed': '56', 'on_hold': '2', 'dropped': '21', 'plan_to_watch': '37'}, 'num_list_users': 123}"
44509,Ming Ji 4: Chenfeng Zhuiyi,2014-08-02,2014-08-02,"{'status': {'watching': '5', 'completed': '59', 'on_hold': '3', 'dropped': '19', 'plan_to_watch': '31'}, 'num_list_users': 117}"
44511,Chainsaw Man,2022-10-12,2022-12-28,"{'status': {'watching': '216986', 'completed': '945568', 'on_hold': '22467', 'dropped': '20397', 'plan_to_watch': '294059'}, 'num_list_users': 1499477}"
44513,Wo Shi Da Shenxian,2020-11-12,2021-02-18,"{'status': {'watching': '245', 'completed': '955', 'on_hold': '52', 'dropped': '123', 'plan_to_watch': '419'}, 'num_list_users': 1794}"
44516,Koroshi Ai,2022-01-13,2022-03-30,"{'status': {'watching': '20464', 'completed': '70527', 'on_hold': '5626', 'dropped': '12851', 'plan_to_watch': '57748'}, 'num_list_users': 167216}"
44517,"Da, da Ge da Xigua",2008-12-31,2008-12-31,"{'status': {'watching': '10', 'completed': '51', 'on_hold': '3', 'dropped': '15', 'plan_to_watch': '42'}, 'num_list_users': 121}"
44518,Wo Jiao MT,2009-01-01,,"{'status': {'watching': '5', 'completed': '24', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '18'}, 'num_list_users': 70}"
44520,Wo Jiao MT 2nd Season,2010-01-10,,"{'status': {'watching': '3', 'completed': '25', 'on_hold': '2', 'dropped': '20', 'plan_to_watch': '21'}, 'num_list_users': 71}"
44521,Wo Jiao MT 3rd Season,2010,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': 0, 'dropped': '16', 'plan_to_watch': '12'}, 'num_list_users': 54}"
44522,Wo Jiao MT 4th Season,2011,,"{'status': {'watching': '2', 'completed': '26', 'on_hold': 0, 'dropped': '16', 'plan_to_watch': '12'}, 'num_list_users': 56}"
44523,Wo Jiao MT 5th Season,2012,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': 0, 'dropped': '16', 'plan_to_watch': '12'}, 'num_list_users': 54}"
44524,Isekai Meikyuu de Harem wo,2022-07-06,2022-09-21,"{'status': {'watching': '38130', 'completed': '144683', 'on_hold': '5440', 'dropped': '15430', 'plan_to_watch': '50911'}, 'num_list_users': 254594}"
44525,Wo Jiao MT 6th Season,2013,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': 0, 'dropped': '16', 'plan_to_watch': '12'}, 'num_list_users': 54}"
44526,Wo Jiao MT: Shankou Shan Zhan Ji,2016-06-17,2016-06-17,"{'status': {'watching': '3', 'completed': '28', 'on_hold': '2', 'dropped': '19', 'plan_to_watch': '15'}, 'num_list_users': 67}"
44529,Shankou Shan Zhan Ji: Taiyang Jing,2016-04-07,2016-08-11,"{'status': {'watching': '4', 'completed': '26', 'on_hold': '2', 'dropped': '20', 'plan_to_watch': '15'}, 'num_list_users': 67}"
44530,Shankou Shan Zhan Ji: Cao Qun Wawa,2015-09-08,2015-12-01,"{'status': {'watching': '4', 'completed': '24', 'on_hold': '1', 'dropped': '20', 'plan_to_watch': '15'}, 'num_list_users': 64}"
44531,Li Xianji Lixian Ji,2009-12-05,2009-12-05,"{'status': {'watching': '10', 'completed': '41', 'on_hold': '4', 'dropped': '22', 'plan_to_watch': '41'}, 'num_list_users': 118}"
44532,Pao Fu Xiaojie De Jin Yugang,2010-09-16,2010-09-16,"{'status': {'watching': '8', 'completed': '38', 'on_hold': '3', 'dropped': '24', 'plan_to_watch': '35'}, 'num_list_users': 108}"
44533,Pao Fu Xiaojie,2011-04-01,2011,"{'status': {'watching': '7', 'completed': '31', 'on_hold': '4', 'dropped': '25', 'plan_to_watch': '46'}, 'num_list_users': 113}"
44534,Pao Fu Xiaojie 2nd Season,2011-10-09,,"{'status': {'watching': '8', 'completed': '32', 'on_hold': '1', 'dropped': '26', 'plan_to_watch': '37'}, 'num_list_users': 104}"
44535,Pao Fu Xiaojie: Wennuan Guilai,2012-03-12,2012,"{'status': {'watching': '8', 'completed': '32', 'on_hold': '1', 'dropped': '25', 'plan_to_watch': '34'}, 'num_list_users': 100}"
44536,Pao Fu Xiaojie 4th Season,2012-10-15,,"{'status': {'watching': '8', 'completed': '33', 'on_hold': 0, 'dropped': '24', 'plan_to_watch': '30'}, 'num_list_users': 95}"
44537,Pao Fu Xiaojie: Hua Yang Ji,2013-05-27,,"{'status': {'watching': '7', 'completed': '32', 'on_hold': '2', 'dropped': '23', 'plan_to_watch': '33'}, 'num_list_users': 97}"
44538,Pao Fu Xiaojie 5th Season,2014-07-18,,"{'status': {'watching': '7', 'completed': '33', 'on_hold': '2', 'dropped': '23', 'plan_to_watch': '27'}, 'num_list_users': 92}"
44539,Pao Fu Xiaojie: Gan Ai Ji,2015-07-10,,"{'status': {'watching': '7', 'completed': '32', 'on_hold': '2', 'dropped': '23', 'plan_to_watch': '27'}, 'num_list_users': 91}"
44540,Pao Fu Xiaojie 7th Season,2016-08-03,2016-10-19,"{'status': {'watching': '7', 'completed': '32', 'on_hold': '3', 'dropped': '23', 'plan_to_watch': '30'}, 'num_list_users': 95}"
44541,Lianmeng De Yongshi,,,"{'status': {'watching': '5', 'completed': '25', 'on_hold': '2', 'dropped': '15', 'plan_to_watch': '24'}, 'num_list_users': 71}"
44542,Xiao Pang Niu,2010-06-01,2013,"{'status': {'watching': '4', 'completed': '32', 'on_hold': '1', 'dropped': '14', 'plan_to_watch': '21'}, 'num_list_users': 72}"
44543,Lalala Demacia,2011-12-09,2012-03-09,"{'status': {'watching': '40', 'completed': '123', 'on_hold': '13', 'dropped': '52', 'plan_to_watch': '100'}, 'num_list_users': 328}"
44544,Lalala Demacia Second Season,2012-07-19,2012-12-13,"{'status': {'watching': '14', 'completed': '94', 'on_hold': '9', 'dropped': '38', 'plan_to_watch': '75'}, 'num_list_users': 230}"
44545,Lalala Demacia Third Season,2013-03-06,2013,"{'status': {'watching': '21', 'completed': '96', 'on_hold': '8', 'dropped': '41', 'plan_to_watch': '75'}, 'num_list_users': 241}"
44546,Baozou Donghua,2013,2013,"{'status': {'watching': '6', 'completed': '27', 'on_hold': '2', 'dropped': '23', 'plan_to_watch': '28'}, 'num_list_users': 86}"
