id,title,start_date,end_date,statistics
54536,Tao Wa Yuan Ji,2014-10-03,2014-10-03,"{'status': {'watching': '3', 'completed': '22', 'on_hold': '3', 'dropped': '19', 'plan_to_watch': '15'}, 'num_list_users': 62}"
54538,Maiagaru Shio,2007,2007,"{'status': {'watching': '3', 'completed': '26', 'on_hold': '4', 'dropped': '14', 'plan_to_watch': '19'}, 'num_list_users': 66}"
54539,Ki no Uta,2022-03-09,2022-03-09,"{'status': {'watching': '6', 'completed': '90', 'on_hold': '4', 'dropped': '7', 'plan_to_watch': '15'}, 'num_list_users': 122}"
54540,Kamikaze,2023-02-15,2023-02-15,"{'status': {'watching': '3', 'completed': '107', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '16'}, 'num_list_users': 134}"
54541,Yomoyama Tanpenshuu,2021,2021,"{'status': {'watching': '2', 'completed': '82', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '12'}, 'num_list_users': 104}"
54544,Out of Sight,2010-07-31,2010-07-31,"{'status': {'watching': '5', 'completed': '210', 'on_hold': '1', 'dropped': '7', 'plan_to_watch': '30'}, 'num_list_users': 253}"
54545,Goodme: Citron Tea,2023-02-14,,"{'status': {'watching': '6', 'completed': '108', 'on_hold': '1', 'dropped': '37', 'plan_to_watch': '40'}, 'num_list_users': 192}"
54546,Dongzhi Yinghao Yan,2023-02-13,2023-02-13,"{'status': {'watching': '4', 'completed': '61', 'on_hold': '4', 'dropped': '32', 'plan_to_watch': '35'}, 'num_list_users': 136}"
54547,FIFA,2023-02-08,2023-02-08,"{'status': {'watching': '6', 'completed': '131', 'on_hold': '1', 'dropped': '35', 'plan_to_watch': '35'}, 'num_list_users': 208}"
54548,Geudaelaseo,2016-12-15,2016-12-15,"{'status': {'watching': '4', 'completed': '83', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '11'}, 'num_list_users': 109}"
54550,I Nolael Deul-eoyo,2017-11-19,2017-11-19,"{'status': {'watching': '4', 'completed': '75', 'on_hold': 0, 'dropped': '10', 'plan_to_watch': '5'}, 'num_list_users': 94}"
54551,Hado Old Man,2013-07-24,2013-07-24,"{'status': {'watching': '4', 'completed': '61', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '8'}, 'num_list_users': 83}"
54552,Drive Me to the Moon (feat. Park Ji Yoon),2012-07-24,2012-07-24,"{'status': {'watching': '3', 'completed': '77', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '12'}, 'num_list_users': 103}"
54553,Bulmang,2017-01-02,2017-01-02,"{'status': {'watching': '3', 'completed': '80', 'on_hold': 0, 'dropped': '11', 'plan_to_watch': '10'}, 'num_list_users': 104}"
54554,Naeil,2018-01-17,2018-01-17,"{'status': {'watching': '3', 'completed': '78', 'on_hold': '1', 'dropped': '13', 'plan_to_watch': '7'}, 'num_list_users': 102}"
54555,Mwonga Iss-eo,2018-05-11,2018-05-11,"{'status': {'watching': '3', 'completed': '74', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '5'}, 'num_list_users': 92}"
54556,Hot Babe,2018-05-30,2018-05-30,"{'status': {'watching': '3', 'completed': '77', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '8'}, 'num_list_users': 99}"
54557,Kaigan,2022,2022,"{'status': {'watching': '3', 'completed': '78', 'on_hold': '4', 'dropped': '10', 'plan_to_watch': '35'}, 'num_list_users': 130}"
54558,Spicy Candy,2022-12-03,,"{'status': {'watching': '40', 'completed': 0, 'on_hold': '15', 'dropped': '49', 'plan_to_watch': '59'}, 'num_list_users': 163}"
54559,"Hirogaru, Sekai",2022,2022,"{'status': {'watching': '6', 'completed': '64', 'on_hold': '4', 'dropped': '14', 'plan_to_watch': '19'}, 'num_list_users': 107}"
54563,Nijiiro no Mori,2022,2022,"{'status': {'watching': '3', 'completed': '65', 'on_hold': '2', 'dropped': '10', 'plan_to_watch': '17'}, 'num_list_users': 97}"
54564,Micchan,2021,2021,"{'status': {'watching': '2', 'completed': '29', 'on_hold': '2', 'dropped': '14', 'plan_to_watch': '18'}, 'num_list_users': 65}"
54565,Tensei shitara Slime Datta Ken: Coleus no Yume,2023-11-02,2023-11-02,"{'status': {'watching': '2876', 'completed': '42469', 'on_hold': '466', 'dropped': '188', 'plan_to_watch': '29529'}, 'num_list_users': 75528}"
54566,Tobacco Kumo,2022,2022,"{'status': {'watching': '6', 'completed': '68', 'on_hold': '3', 'dropped': '8', 'plan_to_watch': '23'}, 'num_list_users': 108}"
54567,Shikori Empathy,2022,2022,"{'status': {'watching': '2', 'completed': '70', 'on_hold': '2', 'dropped': '11', 'plan_to_watch': '22'}, 'num_list_users': 107}"
54568,Kingyo no Isshou,1993,1993,"{'status': {'watching': '2', 'completed': '30', 'on_hold': '3', 'dropped': '15', 'plan_to_watch': '22'}, 'num_list_users': 72}"
54572,All the Little Things,2021-11-17,2021-11-17,"{'status': {'watching': '3', 'completed': '80', 'on_hold': '1', 'dropped': '14', 'plan_to_watch': '12'}, 'num_list_users': 110}"
54573,Anapoko,1963,1963,"{'status': {'watching': '2', 'completed': '43', 'on_hold': '2', 'dropped': '22', 'plan_to_watch': '16'}, 'num_list_users': 85}"
54574,Seizoki,1964,1964,"{'status': {'watching': '2', 'completed': '37', 'on_hold': '1', 'dropped': '13', 'plan_to_watch': '17'}, 'num_list_users': 70}"
54575,Wo Shi Zhi Xiao Xiaoniao (2013),2013-10-04,2013-10-04,"{'status': {'watching': '2', 'completed': '22', 'on_hold': '1', 'dropped': '17', 'plan_to_watch': '17'}, 'num_list_users': 59}"
54576,Wo Shi Zhi Xiao Xiaoniao,2011-03-20,2011-03-20,"{'status': {'watching': '3', 'completed': '30', 'on_hold': '1', 'dropped': '14', 'plan_to_watch': '16'}, 'num_list_users': 64}"
54580,Caterpillar,2013,2013,"{'status': {'watching': '4', 'completed': '26', 'on_hold': '1', 'dropped': '14', 'plan_to_watch': '20'}, 'num_list_users': 65}"
54581,Affordance,2016,2016,"{'status': {'watching': '4', 'completed': '27', 'on_hold': '4', 'dropped': '22', 'plan_to_watch': '13'}, 'num_list_users': 70}"
54582,Shirokuma Nichijou Gekijou,2022-11-24,2022-11-24,"{'status': {'watching': '3', 'completed': '57', 'on_hold': 0, 'dropped': '17', 'plan_to_watch': '13'}, 'num_list_users': 90}"
54583,Love Letter,2009,2009,"{'status': {'watching': '5', 'completed': '23', 'on_hold': '1', 'dropped': '11', 'plan_to_watch': '16'}, 'num_list_users': 56}"
54594,Stand By Me Doraemon Specials,2015-02-18,2015-02-18,"{'status': {'watching': '8', 'completed': '136', 'on_hold': '4', 'dropped': '26', 'plan_to_watch': '75'}, 'num_list_users': 249}"
54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,2023-10-04,2023-12-20,"{'status': {'watching': '52646', 'completed': '210196', 'on_hold': '3592', 'dropped': '2575', 'plan_to_watch': '74723'}, 'num_list_users': 343732}"
54596,Kamisama: Nekosama,2023-02-22,2023-02-22,"{'status': {'watching': '8', 'completed': '212', 'on_hold': '5', 'dropped': '13', 'plan_to_watch': '33'}, 'num_list_users': 271}"
54602,"Yamanaka Sadao ni Sasageru Manga Eiga ""Nezumikozou Jirokichi""",2023-03-20,2023-03-20,"{'status': {'watching': '16', 'completed': '48', 'on_hold': '13', 'dropped': '40', 'plan_to_watch': '390'}, 'num_list_users': 507}"
54603,Bakeneko Anzu-chan,2024-07,2024-07,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '818'}, 'num_list_users': 818}"
54616,Potion-danomi de Ikinobimasu!,2023-10-08,2023-12-24,"{'status': {'watching': '4876', 'completed': '23242', 'on_hold': '618', 'dropped': '2759', 'plan_to_watch': '7280'}, 'num_list_users': 38775}"
54617,Kyuujitsu no Warumono-san,2024-01-08,2024-03-25,"{'status': {'watching': '18229', 'completed': '15022', 'on_hold': '1660', 'dropped': '4088', 'plan_to_watch': '28263'}, 'num_list_users': 67262}"
54618,Awakening (2020),2020-05-11,2020-05-11,"{'status': {'watching': '3', 'completed': '101', 'on_hold': '2', 'dropped': '10', 'plan_to_watch': '19'}, 'num_list_users': 135}"
54622,Rakuen Shinshoku: Island of the Dead,2023-05-26,2024-08-30,"{'status': {'watching': '1080', 'completed': '3', 'on_hold': '324', 'dropped': '132', 'plan_to_watch': '827'}, 'num_list_users': 2366}"
54623,Fushigi no Kuni no Succubus,2023-05-26,,"{'status': {'watching': '1140', 'completed': '1', 'on_hold': '392', 'dropped': '199', 'plan_to_watch': '1101'}, 'num_list_users': 2833}"
54624,Bokurano,2023-02-24,2023-02-24,"{'status': {'watching': '49', 'completed': '1957', 'on_hold': '29', 'dropped': '48', 'plan_to_watch': '297'}, 'num_list_users': 2380}"
54628,Creator,2021,2021,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
54629,Maid Kyouiku: Botsuraku Kizoku Rurikawa Tsubaki The Animation,2023-05-26,,"{'status': {'watching': '2002', 'completed': '3', 'on_hold': '591', 'dropped': '215', 'plan_to_watch': '1627'}, 'num_list_users': 4438}"
54630,Bosanimal,2023-04-03,2023-09-14,"{'status': {'watching': '102', 'completed': '109', 'on_hold': '33', 'dropped': '189', 'plan_to_watch': '651'}, 'num_list_users': 1084}"
54631,Dan Dao Zongshi,2023-02-27,2023-07-03,"{'status': {'watching': '118', 'completed': '380', 'on_hold': '30', 'dropped': '68', 'plan_to_watch': '145'}, 'num_list_users': 741}"
54632,Gekai Elise,2024-01-10,2024-03-27,"{'status': {'watching': '14410', 'completed': '30747', 'on_hold': '894', 'dropped': '2102', 'plan_to_watch': '22028'}, 'num_list_users': 70181}"
54633,Pokemon Concierge,2023-12-28,2023-12-28,"{'status': {'watching': '555', 'completed': '7440', 'on_hold': '91', 'dropped': '103', 'plan_to_watch': '1948'}, 'num_list_users': 10137}"
54636,Mahoroba,2022,2022,"{'status': {'watching': '3', 'completed': '62', 'on_hold': '2', 'dropped': '14', 'plan_to_watch': '37'}, 'num_list_users': 118}"
54637,Bakugan: Legends,2023-03-01,2023-03-01,"{'status': {'watching': '37', 'completed': '248', 'on_hold': '24', 'dropped': '75', 'plan_to_watch': '214'}, 'num_list_users': 598}"
54638,Kawagoe Boys Sing,2023-10-09,2024-01-15,"{'status': {'watching': '777', 'completed': '1296', 'on_hold': '154', 'dropped': '944', 'plan_to_watch': '3269'}, 'num_list_users': 6440}"
54643,Fumidukai,2004,2004,"{'status': {'watching': '2', 'completed': '47', 'on_hold': '1', 'dropped': '8', 'plan_to_watch': '20'}, 'num_list_users': 78}"
54644,Chibi Godzilla no Gyakushuu,2023-04-01,2023-06-24,"{'status': {'watching': '56', 'completed': '342', 'on_hold': '18', 'dropped': '102', 'plan_to_watch': '343'}, 'num_list_users': 861}"
54646,Tong Meng Zhi Lu,2023-02-28,2023-02-28,"{'status': {'watching': '13', 'completed': '216', 'on_hold': '10', 'dropped': '39', 'plan_to_watch': '119'}, 'num_list_users': 397}"
54648,Fangkemeng: Bu Yuan Zhi Dao de Fangxing Baokemeng?!,2023-02-28,2023-09-30,"{'status': {'watching': '43', 'completed': '238', 'on_hold': '22', 'dropped': '47', 'plan_to_watch': '127'}, 'num_list_users': 477}"
54650,Precure All Stars Movie F,2023-09-15,2023-09-15,"{'status': {'watching': '80', 'completed': '1057', 'on_hold': '35', 'dropped': '59', 'plan_to_watch': '1426'}, 'num_list_users': 2657}"
54651,Sweet Appetite,2023-02-17,2023-02-17,"{'status': {'watching': '9', 'completed': '314', 'on_hold': '5', 'dropped': '14', 'plan_to_watch': '34'}, 'num_list_users': 376}"
54655,Hisui Chihou no Kiroku Eizou,2021-10-19,2021-10-19,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
54656,Buddy Daddies Intermission: Cherry-Pick,2023-03-04,2023-03-04,"{'status': {'watching': '183', 'completed': '5753', 'on_hold': '105', 'dropped': '135', 'plan_to_watch': '1733'}, 'num_list_users': 7909}"
54659,Sore Shikanai Wakenai deshou,2023-03-22,2023-03-22,"{'status': {'watching': '27', 'completed': '28', 'on_hold': '17', 'dropped': '98', 'plan_to_watch': '84'}, 'num_list_users': 254}"
54660,Turquoise Blue Honeymoon,2005,2005,"{'status': {'watching': '2', 'completed': '50', 'on_hold': '4', 'dropped': '8', 'plan_to_watch': '49'}, 'num_list_users': 113}"
54661,Nobana,1994,1994,"{'status': {'watching': '2', 'completed': '27', 'on_hold': '1', 'dropped': '12', 'plan_to_watch': '17'}, 'num_list_users': 59}"
54662,Art College 1994,2023-02-24,2023-02-24,"{'status': {'watching': '28', 'completed': '52', 'on_hold': '18', 'dropped': '50', 'plan_to_watch': '521'}, 'num_list_users': 669}"
54664,Spring Field,2014-10-06,2014-10-06,"{'status': {'watching': '2', 'completed': '70', 'on_hold': '1', 'dropped': '6', 'plan_to_watch': '14'}, 'num_list_users': 93}"
54667,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi,2020-06-14,,"{'status': {'watching': '21', 'completed': 0, 'on_hold': '12', 'dropped': '67', 'plan_to_watch': '36'}, 'num_list_users': 136}"
54668,A Cappella Samurai: Harmony-tai wa Edo wo Sukuu,2022-06-30,2023-03-30,"{'status': {'watching': '16', 'completed': '15', 'on_hold': '8', 'dropped': '47', 'plan_to_watch': '39'}, 'num_list_users': 125}"
54671,Blue Eyes: In Harbor Tale,2014-01-18,2014-01-18,"{'status': {'watching': '8', 'completed': '46', 'on_hold': '3', 'dropped': '16', 'plan_to_watch': '59'}, 'num_list_users': 132}"
54674,Eternity,2022-12-10,2022-12-10,"{'status': {'watching': '14', 'completed': '161', 'on_hold': '9', 'dropped': '24', 'plan_to_watch': '187'}, 'num_list_users': 395}"
54675,Butterfly/Satellite,2014-08-14,2014-08-14,"{'status': {'watching': '2', 'completed': '76', 'on_hold': 0, 'dropped': '7', 'plan_to_watch': '16'}, 'num_list_users': 101}"
54678,Dennou,2021-06-20,2021-06-20,"{'status': {'watching': '7', 'completed': '134', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '27'}, 'num_list_users': 178}"
54683,Saikyou Onmyouji Mini,2022-12-26,2023-03-28,"{'status': {'watching': '54', 'completed': '407', 'on_hold': '47', 'dropped': '59', 'plan_to_watch': '273'}, 'num_list_users': 840}"
54684,Soushoku Dragon Chokotto,2023-01-10,2023-03-25,"{'status': {'watching': '16', 'completed': '97', 'on_hold': '7', 'dropped': '42', 'plan_to_watch': '84'}, 'num_list_users': 246}"
54687,Boruto: Naruto Next Generations Part 2,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '24403'}, 'num_list_users': 24403}"
54688,Naruto (Shinsaku Anime),,,"{'status': {'watching': '8', 'completed': '2', 'on_hold': 0, 'dropped': '1', 'plan_to_watch': '29682'}, 'num_list_users': 29693}"
54692,Shitasaki kara Koi,2023-03-10,2023-03-24,"{'status': {'watching': '17', 'completed': '367', 'on_hold': '7', 'dropped': '45', 'plan_to_watch': '144'}, 'num_list_users': 580}"
54693,Observing Elena Evoy,2023-03-10,2023-03-10,"{'status': {'watching': '29', 'completed': '26', 'on_hold': '8', 'dropped': '24', 'plan_to_watch': '206'}, 'num_list_users': 293}"
54694,Meguriau Sekai,2009-06-03,2009-06-03,"{'status': {'watching': 0, 'completed': '1', 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '1'}, 'num_list_users': 2}"
54697,Terror Man,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
54703,Fumetsu no Anata e Season 3,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '62311'}, 'num_list_users': 62311}"
54705,Kaitou Queen no Yuuga na Vacances,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '599'}, 'num_list_users': 599}"
54709,Dokgo PV,2020-05-14,2020-05-14,"{'status': {'watching': '4', 'completed': '90', 'on_hold': 0, 'dropped': '11', 'plan_to_watch': '13'}, 'num_list_users': 118}"
54711,Haha toshite Honmono wo.,2022-09-27,2022-09-27,"{'status': {'watching': '3', 'completed': '68', 'on_hold': 0, 'dropped': '22', 'plan_to_watch': '23'}, 'num_list_users': 116}"
54714,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,2023-10-08,2023-12-24,"{'status': {'watching': '32473', 'completed': '107869', 'on_hold': '3970', 'dropped': '8454', 'plan_to_watch': '50795'}, 'num_list_users': 203561}"
54715,Chonghui Moshi Dang Dalao,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': 0}, 'num_list_users': 0}"
54716,Kibou no Chikara: Otona Precure '23,2023-10-07,2023-12-23,"{'status': {'watching': '970', 'completed': '1919', 'on_hold': '232', 'dropped': '533', 'plan_to_watch': '3820'}, 'num_list_users': 7474}"
54717,Mahoutsukai Precure! 2,2024,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '1569'}, 'num_list_users': 1569}"
54718,Petit Cool Doji Danshi no Hitokoma,2023-03-21,2023-03-28,"{'status': {'watching': '160', 'completed': '351', 'on_hold': '67', 'dropped': '66', 'plan_to_watch': '2573'}, 'num_list_users': 3217}"
54722,Mahou Shoujo ni Akogarete,2024-01-03,2024-03-27,"{'status': {'watching': '34212', 'completed': '44870', 'on_hold': '1875', 'dropped': '4698', 'plan_to_watch': '33508'}, 'num_list_users': 119163}"
54723,gdgd Fairies Movie Specials,2014-11-19,2014-11-19,"{'status': {'watching': '5', 'completed': '48', 'on_hold': '3', 'dropped': '17', 'plan_to_watch': '55'}, 'num_list_users': 128}"
54724,Nige Jouzu no Wakagimi,2024-07,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '7867'}, 'num_list_users': 7867}"
54725,Himitsu no Hana no Niwa,2023-03-21,2023-03-21,"{'status': {'watching': '43', 'completed': '761', 'on_hold': '13', 'dropped': '34', 'plan_to_watch': '233'}, 'num_list_users': 1084}"
54726,"Tsuma, Shougakusei ni Naru.",2024,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '4201'}, 'num_list_users': 4201}"
54727,Rhapsody,2023-11-20,2023-11-20,"{'status': {'watching': '25', 'completed': '42', 'on_hold': '11', 'dropped': '35', 'plan_to_watch': '132'}, 'num_list_users': 245}"
54730,Kinnikuman: Kanpeki Chоujin Shiso-hen,2024-07,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '2292'}, 'num_list_users': 2292}"
54736,Wulin Buer Zhoukan,2023-04-10,2023-06-26,"{'status': {'watching': '48', 'completed': '82', 'on_hold': '19', 'dropped': '70', 'plan_to_watch': '307'}, 'num_list_users': 526}"
54737,Bai Lian Feisheng Lu,2023-03-24,2023-10-06,"{'status': {'watching': '165', 'completed': '175', 'on_hold': '34', 'dropped': '86', 'plan_to_watch': '156'}, 'num_list_users': 616}"
54738,Majutsushi Orphen Hagure Tabi: Seiiki-hen,2023-04-12,2023-06-28,"{'status': {'watching': '828', 'completed': '2662', 'on_hold': '240', 'dropped': '402', 'plan_to_watch': '6003'}, 'num_list_users': 10135}"
54739,Make Love,2020-02-08,2020-02-08,"{'status': {'watching': '10', 'completed': '176', 'on_hold': '6', 'dropped': '13', 'plan_to_watch': '73'}, 'num_list_users': 278}"
54740,Make a Girl,2025,2025,"{'status': {'watching': '2', 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '2920'}, 'num_list_users': 2922}"
54741,Isekai System,2020-05-09,2020-05-09,"{'status': {'watching': '15', 'completed': '194', 'on_hold': '9', 'dropped': '16', 'plan_to_watch': '86'}, 'num_list_users': 320}"
54743,Dead Mount Death Play Part 2,2023-10-10,2023-12-26,"{'status': {'watching': '12993', 'completed': '52837', 'on_hold': '1897', 'dropped': '2101', 'plan_to_watch': '33119'}, 'num_list_users': 102947}"
54744,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,2024-07,,"{'status': {'watching': '11', 'completed': 0, 'on_hold': '5', 'dropped': 0, 'plan_to_watch': '71326'}, 'num_list_users': 71342}"
54745,Twisted-Wonderland 3-shuunen Kinen PV,2023-03-17,2023-03-17,"{'status': {'watching': '34', 'completed': '436', 'on_hold': '9', 'dropped': '28', 'plan_to_watch': '212'}, 'num_list_users': 719}"
54746,Terrarium Adventure,2023-05-31,2023-06-02,"{'status': {'watching': '30', 'completed': '49', 'on_hold': '13', 'dropped': '30', 'plan_to_watch': '172'}, 'num_list_users': 294}"
54748,Rinne,2021-11-03,2021-11-03,"{'status': {'watching': '6', 'completed': '148', 'on_hold': '3', 'dropped': '13', 'plan_to_watch': '29'}, 'num_list_users': 199}"
54749,Saikai (2022),2022-12-21,2022-12-21,"{'status': {'watching': '8', 'completed': '202', 'on_hold': '4', 'dropped': '17', 'plan_to_watch': '45'}, 'num_list_users': 276}"
54750,Niji no Shoujo-tai Prism Knights,1997-02-28,1998-02-27,"{'status': {'watching': '5', 'completed': '44', 'on_hold': '4', 'dropped': '12', 'plan_to_watch': '36'}, 'num_list_users': 101}"
54754,Hikari no Ou 2nd Season,2024-01-14,2024-03-17,"{'status': {'watching': '1459', 'completed': '3399', 'on_hold': '211', 'dropped': '641', 'plan_to_watch': '5246'}, 'num_list_users': 10956}"
54755,UniteUp! Furikaeranai to,2023-03-18,2023-03-18,"{'status': {'watching': '45', 'completed': '340', 'on_hold': '11', 'dropped': '59', 'plan_to_watch': '302'}, 'num_list_users': 757}"
54757,3-nen Z-gumi Ginpachi-sensei,2025,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '16295'}, 'num_list_users': 16295}"
54758,The iDOLM@STER Shiny Colors,2024-04-06,,"{'status': {'watching': '1252', 'completed': 0, 'on_hold': '62', 'dropped': '111', 'plan_to_watch': '5258'}, 'num_list_users': 6683}"
54760,Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,2023-07-02,2023-09-17,"{'status': {'watching': '10193', 'completed': '18231', 'on_hold': '2528', 'dropped': '8198', 'plan_to_watch': '25061'}, 'num_list_users': 64211}"
54761,3-nen Z-gumi Ginpachi-sensei Announcement Special,2023-03-19,2023-03-19,"{'status': {'watching': '47', 'completed': '1373', 'on_hold': '18', 'dropped': '60', 'plan_to_watch': '349'}, 'num_list_users': 1847}"
54762,Duel Masters Win: Duel Wars-hen,2023-04-02,2024-03-31,"{'status': {'watching': '76', 'completed': '32', 'on_hold': '23', 'dropped': '117', 'plan_to_watch': '290'}, 'num_list_users': 538}"
54764,Madogiwa no Totto-chan,2023-12-08,2023-12-08,"{'status': {'watching': '50', 'completed': '57', 'on_hold': '32', 'dropped': '27', 'plan_to_watch': '1629'}, 'num_list_users': 1795}"
54767,Fuyu no Okurimono,2023-03-18,2023-03-18,"{'status': {'watching': '33', 'completed': '566', 'on_hold': '10', 'dropped': '33', 'plan_to_watch': '174'}, 'num_list_users': 816}"
54768,667-tsuu no Love Letter,2023-03-20,2023-03-20,"{'status': {'watching': '7', 'completed': '111', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '26'}, 'num_list_users': 166}"
54769,Sousei no Aquarion: Myth of Emotions,,,"{'status': {'watching': '8', 'completed': 0, 'on_hold': '4', 'dropped': '6', 'plan_to_watch': '773'}, 'num_list_users': 791}"
54772,"Ququ Bucai, Zaixia Yeguai",2023-04-16,2023-06-25,"{'status': {'watching': '930', 'completed': '2297', 'on_hold': '187', 'dropped': '366', 'plan_to_watch': '2522'}, 'num_list_users': 6302}"
54773,Nushen You Dian Ling,2023-04-24,2023-08-14,"{'status': {'watching': '57', 'completed': '73', 'on_hold': '23', 'dropped': '70', 'plan_to_watch': '187'}, 'num_list_users': 410}"
54775,Ayakashi Triangle Recap,2023-03-21,2023-03-21,"{'status': {'watching': '152', 'completed': '1899', 'on_hold': '39', 'dropped': '125', 'plan_to_watch': '772'}, 'num_list_users': 2987}"
54778,Hawk no Onayami Soudanshitsu Special,2020-09-25,2020-09-25,"{'status': {'watching': '22', 'completed': '317', 'on_hold': '27', 'dropped': '44', 'plan_to_watch': '162'}, 'num_list_users': 572}"
54779,Pi Zhe Lang Pi De Yang,2023-04-18,2023-07-25,"{'status': {'watching': '67', 'completed': '77', 'on_hold': '23', 'dropped': '87', 'plan_to_watch': '173'}, 'num_list_users': 427}"
54780,Gidalilge,2023-03-12,2023-03-18,"{'status': {'watching': '8', 'completed': '108', 'on_hold': '2', 'dropped': '12', 'plan_to_watch': '23'}, 'num_list_users': 153}"
54781,YouTuNya,2023-04-04,2023-07-11,"{'status': {'watching': '54', 'completed': '155', 'on_hold': '17', 'dropped': '148', 'plan_to_watch': '262'}, 'num_list_users': 636}"
