mal_id,url,images,trailer,approved,titles,title,title_english,title_japanese,title_synonyms,type,source,episodes,status,airing,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,season,year,broadcast,producers,licensors,studios,genres,explicit_genres,themes,demographics,relations,theme,external,streaming
21551,https://myanimelist.net/anime/21551/Kaitei_Toshi_no_Dekiru_made,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/56793.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/56793t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/56793l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/56793.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/56793t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/56793l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,",Kaitei Toshi no Dekiru made,,海底都市の出来るまで,['Till a City Beneath the Sea is Built'],Special,Unknown,1,Finished Airing,False,"{'from': '1969-02-02T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 2, 'month': 2, 'year': 1969}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Feb 2, 1969'}",45 min,G - All Ages,,,17968,17180,395,0,,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Mushi Production,Nippon Television Network",,,Sci-Fi,,,,,"{'openings': [], 'endings': []}","Official Site,AniDB,ANN",
21553,https://myanimelist.net/anime/21553/Asobo_Toy-chan,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/5/56795.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/5/56795t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/5/56795l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/5/56795.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/5/56795t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/5/56795l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",",Asobo Toy-chan,,あそぼトイちゃん,,TV,Unknown,53,Finished Airing,False,"{'from': '1994-09-05T00:00:00+00:00', 'to': '1996-03-28T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 9, 'year': 1994}, 'to': {'day': 28, 'month': 3, 'year': 1996}}, 'string': 'Sep 5, 1994 to Mar 28, 1996'}",25 min per ep,PG - Children,,,15541,17984,333,0,,,fall,1994,"{'day': None, 'time': None, 'timezone': None, 'string': 'Unknown'}","Sotsu,Magic Lantern Film",,,,,,Kids,,"{'openings': ['""Asobo Toy-chan (あそぼトイちゃん)"" by Horie Mitsuko'], 'endings': ['1: ""Be My Love"" by Pretty Cast', '2: ""Toy-cha Taratta (トイちゃんたらッタ)"" by Horie Mitsuko']}",AniDB,
21557,https://myanimelist.net/anime/21557/Omoide_no_Marnie,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/7/64293.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/7/64293t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/7/64293l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/7/64293.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/7/64293t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/7/64293l.webp'}}","{'youtube_id': 'jjmrxqcQdYg', 'url': 'https://www.youtube.com/watch?v=jjmrxqcQdYg', 'embed_url': 'https://www.youtube.com/embed/jjmrxqcQdYg?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/jjmrxqcQdYg/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/jjmrxqcQdYg/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/jjmrxqcQdYg/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/jjmrxqcQdYg/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/jjmrxqcQdYg/maxresdefault.jpg'}}",True,",,,,,",Omoide no Marnie,When Marnie Was There,思い出のマーニー,,Movie,Novel,1,Finished Airing,False,"{'from': '2014-07-19T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 19, 'month': 7, 'year': 2014}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 19, 2014'}",1 hr 42 min,G - All Ages,8.04,164066,573,806,298569,2645,"Suffering from frequent asthma attacks, young Anna Sasaki is quiet, unsociable, and isolated from her peers, causing her foster parent endless worry. Upon recommendation by the doctor, Anna is sent to the countryside, in hope that the cleaner air and more relaxing lifestyle will improve her health and help clear her mind. Engaging in her passion for sketching, Anna spends her summer days living with her aunt and uncle in a small town near the sea.

One day while wandering outside, Anna discovers an abandoned mansion known as the Marsh House. However, she soon finds that the residence isn't as vacant as it appears to be, running into a mysterious girl named Marnie. Marnie's bubbly demeanor slowly begins to draw Anna out of her shell as she returns night after night to meet with her new friend. But it seems there is more to the strange girl than meets the eye—as her time in the town nears its end, Anna begins to discover the truth behind the walls of the Marsh House.

Omoide no Marnie tells the touching story of a young girl's journey through self-discovery and friendship, and the summer that she will remember for the rest of her life.

[Written by MAL Rewrite]",Omoide no Marnie is based on Joan G. Robinson's English children's novel classic When Marnie Was There. The movie was nominated for Animation of the Year at the 38th Japan Academy Prize Awards and Best Animated Feature Film at the 9th Asia Pacific Screen Awards in 2015. The movie won an award for Best Animated Feature Film at the Chicago International Children's Film Festival in 2015. Other nominations include Best Animated Feature (Independent) at the 43rd Annual Annie Awards and Academy Award for Best Animated Feature at the 88th Academy Awards in 2016.,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","Dentsu,TOHO,Disney Platform Distribution,Nippon Television Network",GKIDS,Studio Ghibli,"Drama,Mystery,Suspense",,Psychological,,,"{'openings': [], 'endings': ['""Fine on the Outside"" by Priscilla Ahn']}","Official Site,AniDB,ANN,Wikipedia",Netflix
21561,https://myanimelist.net/anime/21561/Ryuugajou_Nanana_no_Maizoukin,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/60475.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/60475t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/60475l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/60475.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/60475t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/60475l.webp'}}","{'youtube_id': 'C-J-iw6Fl7Q', 'url': 'https://www.youtube.com/watch?v=C-J-iw6Fl7Q', 'embed_url': 'https://www.youtube.com/embed/C-J-iw6Fl7Q?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/C-J-iw6Fl7Q/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/C-J-iw6Fl7Q/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/C-J-iw6Fl7Q/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/C-J-iw6Fl7Q/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/C-J-iw6Fl7Q/maxresdefault.jpg'}}",True,",,,,,,",Ryuugajou Nanana no Maizoukin,Nanana's Buried Treasure,龍ヶ嬢七々々の埋蔵金,['Ryuugajou Nanana no Maizoukin'],TV,Light novel,11,Finished Airing,False,"{'from': '2014-04-11T00:00:00+00:00', 'to': '2014-06-20T00:00:00+00:00', 'prop': {'from': {'day': 11, 'month': 4, 'year': 2014}, 'to': {'day': 20, 'month': 6, 'year': 2014}}, 'string': 'Apr 11, 2014 to Jun 20, 2014'}",23 min per ep,PG-13 - Teens 13 or older,7.12,99775,3688,1010,238160,364,"Nanae Island is a man-made island in the Pacific Ocean that holds everything necessary for the proper education and training of children. It was created by the Great Seven, a group of adventurers headed by Nanana Ryuugajou, as a place for the young to chase their dreams.

After being disowned and exiled by his family, high school student Juugo Yama arrives on this island, happy to finally be free of his father. Upon moving into his new room, he discovers the ghost of Nanana Ryuugajou, bound to the island after her unsolved murder 10 years ago. Nanana tells Juugo that, just before her death, she hid items with unique and mysterious powers all across the island—items known as the Nanana Collection. Hoping to uncover clues that will help him find the culprit behind her death, Juugo, with the help of self-proclaimed ""Master Detective"" Tensai Ikkyuu and her cross-dressing maid Daruku Hoshino, sets out on his search.

[Written by MAL Rewrite]",Ryuugajou Nanana no Maizoukin adapts the first 3 novels of Kazuma Ootorino's light novel series of the same title.,spring,2014,"{'day': 'Fridays', 'time': '01:20', 'timezone': 'Asia/Tokyo', 'string': 'Fridays at 01:20 (JST)'}","Aniplex,Dentsu,Movic,Fuji TV,BIGLOBE,Kyoraku Industrial Holdings,Kadokawa",Aniplex of America,A-1 Pictures,"Adventure,Mystery,Supernatural",,,,",,","{'openings': ['""Butterfly Effect (バタフライエフェクト）"" by Shiritsu Ebisu Chuugaku (私立恵比寿中学)'], 'endings': ['""Kasukana Hisokana Tashikana Mirai (微かな密かな確かなミライ)"" by Sphere']}","Official Site,AniDB,ANN,Wikipedia",Crunchyroll
21563,https://myanimelist.net/anime/21563/Kamigami_no_Asobi,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/60703.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/60703t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/60703l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/60703.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/60703t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/60703l.webp'}}","{'youtube_id': 'xW5r60YFruw', 'url': 'https://www.youtube.com/watch?v=xW5r60YFruw', 'embed_url': 'https://www.youtube.com/embed/xW5r60YFruw?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/xW5r60YFruw/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/xW5r60YFruw/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/xW5r60YFruw/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/xW5r60YFruw/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/xW5r60YFruw/maxresdefault.jpg'}}",True,",,,,",Kamigami no Asobi,Kamigami no Asobi,神々の悪戯,"['Kamigami no Asobi: Ludere deorum', 'Kamiaso']",TV,Visual novel,12,Finished Airing,False,"{'from': '2014-04-06T00:00:00+00:00', 'to': '2014-06-22T00:00:00+00:00', 'prop': {'from': {'day': 6, 'month': 4, 'year': 2014}, 'to': {'day': 22, 'month': 6, 'year': 2014}}, 'string': 'Apr 6, 2014 to Jun 22, 2014'}",23 min per ep,PG-13 - Teens 13 or older,7,65599,4263,1555,146512,779,"After discovering a mysterious sword in the storehouse of her home, third-year high school student Yui Kusanagi finds herself suddenly transported to a different world. While exploring her new surroundings, she meets five strange yet handsome men before coming face to face with Zeus: the king of the gods. 

In order to restore the deteriorating relationship between the gods and humans, Zeus has created the Academy of the gods and has chosen Yui to be its one and only instructor. She has one year to educate the young and reluctant deities—including the five strangers she met earlier—on what it means to be human while learning about the gods herself; otherwise, they will all be trapped in Zeus' realm forever.

[Written by MAL Rewrite]",,spring,2014,"{'day': None, 'time': None, 'timezone': None, 'string': 'Unknown'}","Frontier Works,Broccoli,Movic,Showgate",Sentai Filmworks,Brain's Base,"Fantasy,Romance",,"Isekai,Mythology,Reverse Harem",Josei,,"{'openings': ['""TILL THE END"" by Apollon Agana Belea (Miyu Irino), Hades Aidoneus (Daisuke Ono), Tsukito Totsuka (Yuuto Uemura), Takeru Totsuka (Toshiyuki Toyonaga), Balder Hringhorni (Hiroshi Kamiya), Loki Laevatein (Yoshimasa Hosoya)  (eps 2-12)'], 'endings': ['""REASON FOR..."" by Apollon Agana Belea (Miyu Irino), Hades Aidoneus (Daisuke Ono), Tsukito Totsuka (Yuuto Uemura), Takeru Totsuka (Toshiyuki Toyonaga), Balder Hringhorni (Hiroshi Kamiya), Loki Laevatein (Yoshimasa Hosoya)']}","Official Site,AniDB,ANN,Wikipedia",Crunchyroll
21569,https://myanimelist.net/anime/21569/Pokemon_Movie_17__Hakai_no_Mayu_to_Diancie,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/13/59743.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/13/59743t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/13/59743l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/13/59743.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/13/59743t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/13/59743l.webp'}}","{'youtube_id': 'v7SS33mFv5M', 'url': 'https://www.youtube.com/watch?v=v7SS33mFv5M', 'embed_url': 'https://www.youtube.com/embed/v7SS33mFv5M?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/v7SS33mFv5M/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/v7SS33mFv5M/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/v7SS33mFv5M/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/v7SS33mFv5M/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/v7SS33mFv5M/maxresdefault.jpg'}}",True,",,,,,,,,",Pokemon Movie 17: Hakai no Mayu to Diancie,Pokémon the Movie: Diancie and the Cocoon of Destruction,ポケモン・ザ・ムービーXY『破壊の繭とディアンシー』,"['Pokémon XY: Cocoon of Destruction and Diancie', 'Pocket Monsters XY: Hakai no Mayu to Diancie', 'Pokémon XY: Hakai no Mayu to Diancie']",Movie,Game,1,Finished Airing,False,"{'from': '2014-07-19T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 19, 'month': 7, 'year': 2014}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 19, 2014'}",1 hr 15 min,PG - Children,6.5,27887,6884,3193,47351,9,"In the underground Diamond Domain, where many Carbink live, the Mythical Pokémon Diancie serves as ruler. The Holy Diamond that sustains the land is beginning to fall apart, and Diancie is not yet strong enough to create a new one. While seeking help from the Legendary Pokémon Xerneas, Diancie encounters a group of thieves who want to take control of its diamond-producing power–and who awaken the Legendary Pokémon Yveltal from its cocoon in the process! Can Satoshi and his friends help Diancie discover its true power, stop Yveltal’s rampage, and save the Diamond Domain?

(Source: Official site)",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,The Pokemon Company International,OLM,"Adventure,Fantasy",,,Kids,",,,","{'openings': [], 'endings': ['""Yoake no Ryuuseigun (夜明けの流星群)"" by SCANDAL']}","Official Site,AniDB,ANN,Wikipedia",
21571,https://myanimelist.net/anime/21571/Pokemon__Pikachu_Kore_Nan_no_Kagi,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/56863.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/56863t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/56863l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/56863.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/56863t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/56863l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,,,,","Pokemon: Pikachu, Kore Nan no Kagi?","Pikachu, What's This Key?","ポケモン・ザ・ムービーXY『ピカチュウ, これなんのカギ?』","['Pikachu', 'What Kind of Key is This?', 'Pikachu', 'Kore Nanno Kagi?']",Movie,Game,1,Finished Airing,False,"{'from': '2014-07-19T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 19, 'month': 7, 'year': 2014}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 19, 2014'}",21 min,PG - Children,6.33,2615,7827,7614,6438,0,A thrilling tale in which a group of innocent pokemon get sucked into a world full of keys only to find themselves trapped. Will they ever escape?,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,The Pokemon Company International,OLM,"Adventure,Comedy,Fantasy",,,Kids,",","{'openings': [], 'endings': []}","Official Site,AniDB",
21573,https://myanimelist.net/anime/21573/Senki_Zesshou_Symphogear_GX,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/86681.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/86681t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/86681l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/86681.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/86681t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/86681l.webp'}}","{'youtube_id': 'CLcpO8S8tvY', 'url': 'https://www.youtube.com/watch?v=CLcpO8S8tvY', 'embed_url': 'https://www.youtube.com/embed/CLcpO8S8tvY?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/CLcpO8S8tvY/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/CLcpO8S8tvY/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/CLcpO8S8tvY/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/CLcpO8S8tvY/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/CLcpO8S8tvY/maxresdefault.jpg'}}",True,",,,,,",Senki Zesshou Symphogear GX,Symphogear GX,戦姫絶唱シンフォギアGX,,TV,Original,13,Finished Airing,False,"{'from': '2015-07-04T00:00:00+00:00', 'to': '2015-09-26T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 7, 'year': 2015}, 'to': {'day': 26, 'month': 9, 'year': 2015}}, 'string': 'Jul 4, 2015 to Sep 26, 2015'}",23 min per ep,PG-13 - Teens 13 or older,7.45,21933,2030,3191,47359,387,"Following the events of Senki Zesshou Symphogear G, Hibiki Tachibana, Tsubasa Kazanari, and Chris Yukine continue to operate under the command of Genjuurou Kazanari. Meanwhile, Maria Cadenzavna Eve, Kirika Akatsuki, and Shirabe Tsukuyomi are taken into protective custody. With peace restored, everyone returns to their daily lives; however, the appearance of the alchemist Carol Malus Dienheim and her subordinates—the ""Autoscorers""—threatens to draw everyone back into a conflict. 

Armed with a strange and magical power, Carol wishes to initiate the apocalypse and bring destruction to the world... and she is willing to sacrifice everything to do so. Against this mysterious new foe, the six Symphogear wielders must rise to the challenge in order to protect what they hold dear. However, will Carol and her Autoscorers prove to be too much to handle in this fight to protect the fate of the world?

[Written by MAL Rewrite]",,summer,2015,"{'day': 'Saturdays', 'time': '03:10', 'timezone': 'Asia/Tokyo', 'string': 'Saturdays at 03:10 (JST)'}","Starchild Records,Memory-Tech,Bushiroad,MAGES.,Kinyosha",Discotek Media,Satelight,"Action,Sci-Fi",,"Idols (Female),Music",,",,","{'openings': ['1: ""Exterminate"" by Nana Mizuki (eps 2-11)', '2: ""Rebirth-Day"" by Ayahi Takagaki (eps 12)'], 'endings': ['1: ""Glorious Break"" by Nana Mizuki (eps 1, 12)', '2: ""Rebirth-Day"" by Ayahi Takagaki (eps 2-4, 6-11)', '3: ""BAYONET CHARGE"" by Nana Mizuki, Ayahi Takagaki (eps 5)', '4: ""Nijiiro no Flügel (虹色のフリューゲル)"" by Aoi Yuuki, Nana Mizuki, Ayahi Takagaki, Yoko Hikasa, Ai Kayano, Yoshino Nanjo, Minami Takayama (eps 13)']}","Official Site,AniDB,ANN,Wikipedia",Crunchyroll
21575,https://myanimelist.net/anime/21575/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Logicoma_Specials,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/57657.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/57657t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/57657l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/57657.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/57657t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/57657l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,",Koukaku Kidoutai Arise: Ghost in the Shell - Logicoma Specials,,攻殻機動隊ARISE ロジコマ・ビート,['Ghost in the Shell: Arise - Logicoma Beat'],Special,Manga,4,Finished Airing,False,"{'from': '2013-07-26T00:00:00+00:00', 'to': '2014-09-24T00:00:00+00:00', 'prop': {'from': {'day': 26, 'month': 7, 'year': 2013}, 'to': {'day': 24, 'month': 9, 'year': 2014}}, 'string': 'Jul 26, 2013 to Sep 24, 2014'}",3 min per ep,PG-13 - Teens 13 or older,6.23,1977,8411,7401,6899,1,Short 3D CG Specials included in the Blu-rays of the Ghost in the Shell: Arise movies.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",Bandai Visual,Funimation,Production I.G,Sci-Fi,,Mecha,,,"{'openings': [], 'endings': []}",AniDB,Netflix
21587,https://myanimelist.net/anime/21587/Mou_Hitotsu_no_Mirai_wo,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/56893.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/56893t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/56893l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/56893.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/56893t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/56893l.webp'}}","{'youtube_id': '1uPrPbt71gU', 'url': 'https://www.youtube.com/watch?v=1uPrPbt71gU', 'embed_url': 'https://www.youtube.com/embed/1uPrPbt71gU?enablejsapi=1&wmode=opaque&autoplay=1', 'images': {'image_url': 'https://img.youtube.com/vi/1uPrPbt71gU/default.jpg', 'small_image_url': 'https://img.youtube.com/vi/1uPrPbt71gU/sddefault.jpg', 'medium_image_url': 'https://img.youtube.com/vi/1uPrPbt71gU/mqdefault.jpg', 'large_image_url': 'https://img.youtube.com/vi/1uPrPbt71gU/hqdefault.jpg', 'maximum_image_url': 'https://img.youtube.com/vi/1uPrPbt71gU/maxresdefault.jpg'}}",True,",,,",Mou Hitotsu no Mirai wo.,A.U.F.L. : au Unlimited Future Laboratory,もうひとつの未来を.,['Mou Hitotsu no Mirai o.'],ONA,Original,3,Finished Airing,False,"{'from': '2013-12-11T00:00:00+00:00', 'to': '2014-03-13T00:00:00+00:00', 'prop': {'from': {'day': 11, 'month': 12, 'year': 2013}, 'to': {'day': 13, 'month': 3, 'year': 2014}}, 'string': 'Dec 11, 2013 to Mar 13, 2014'}",7 min per ep,PG-13 - Teens 13 or older,6.02,4500,9482,6281,10284,3,"The short takes place at the KDDI R&amp;D laboratory, where scientists are creating a telephone that can call the future, but an incident occurs when they are using the phone.

(Source: ANN)",,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,"Production I.G,Steve N' Steven",Sci-Fi,,,,,"{'openings': [], 'endings': []}","Official Site,AniDB,ANN",
21591,https://myanimelist.net/anime/21591/Wasure-boshi,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/56907.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/56907t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/56907l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/56907.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/56907t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/56907l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,",Wasure-boshi,,忘れ星,['Wasureboshi'],PV,Original,1,Finished Airing,False,"{'from': '2013-07-03T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 3, 'month': 7, 'year': 2013}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 3, 2013'}",5 min,G - All Ages,5.69,573,,12704,1208,0,SPring-8 Angstrom Compact free electron LAser's (SACLA) 5 minute pencil and watercolor anime short  narrated by Mamiko Noto and music by twoth.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}",,,,Fantasy,,Music,,,"{'openings': [], 'endings': []}",Official Site,
21595,https://myanimelist.net/anime/21595/Yu☆Gi☆Oh_Zexal_Second__Iza_Saishuu_Kessen_e_Special,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/62897.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/62897t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/62897l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/62897.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/62897t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/62897l.webp'}}","{'youtube_id': None, 'url': None, 'embed_url': None, 'images': {'image_url': None, 'small_image_url': None, 'medium_image_url': None, 'large_image_url': None, 'maximum_image_url': None}}",True,",,,,,",Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,,遊☆戯☆王ZEXALⅡ 特別編 いざ！最終決戦へ!!,"['Yu-Gi-Oh! Zexal Second Episode 58.5', 'Episode 131.5', 'Yu-Gi-Oh! Zexal Second Special', 'Yu-Gi-Oh! Zexal 2nd Recap']",TV Special,Manga,1,Finished Airing,False,"{'from': '2013-12-05T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': 5, 'month': 12, 'year': 2013}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 5, 2013'}",24 min,PG-13 - Teens 13 or older,6.26,1140,8237,9188,3861,2,Recap aired between episodes 58 and 59.,,,,"{'day': None, 'time': None, 'timezone': None, 'string': None}","TV Tokyo,Nihon Ad Systems",,,"Action,Fantasy",,Strategy Game,Shounen,",","{'openings': [], 'endings': []}",,
