id,title,start_date,end_date,statistics
47371,Xiaodou Pai Pai: Wenzi Wangguo Lixian Ji,2019,,"{'status': {'watching': '2', 'completed': '26', 'on_hold': 0, 'dropped': '21', 'plan_to_watch': '9'}, 'num_list_users': 58}"
47373,Spookiz,2014-10-20,2015-04-22,"{'status': {'watching': '4', 'completed': '42', 'on_hold': '3', 'dropped': '25', 'plan_to_watch': '19'}, 'num_list_users': 93}"
47374,Naohonghong de Huihua Ben,2015,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': '2', 'dropped': '18', 'plan_to_watch': '10'}, 'num_list_users': 56}"
47375,Mei Shaonu Da Picha,2016-06-23,,"{'status': {'watching': '5', 'completed': '32', 'on_hold': '1', 'dropped': '20', 'plan_to_watch': '35'}, 'num_list_users': 93}"
47378,Meng Ji Xiaodui,2017-11-06,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '12'}, 'num_list_users': 61}"
47379,Meng Ji Xiaodui 2nd Season,,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': '2', 'dropped': '21', 'plan_to_watch': '11'}, 'num_list_users': 60}"
47380,Meng Ji Xiaodui 3rd Season,,,"{'status': {'watching': '2', 'completed': '23', 'on_hold': '2', 'dropped': '21', 'plan_to_watch': '11'}, 'num_list_users': 59}"
47381,Bai Bian Bu Lu Ke,2017-09,,"{'status': {'watching': '2', 'completed': '25', 'on_hold': 0, 'dropped': '32', 'plan_to_watch': '13'}, 'num_list_users': 72}"
47382,Bai Bian Bu Lu Ke 2nd Season,2018,,"{'status': {'watching': '3', 'completed': '25', 'on_hold': 0, 'dropped': '30', 'plan_to_watch': '11'}, 'num_list_users': 69}"
47383,Bai Bian Bu Lu Ke 3rd Season,,,"{'status': {'watching': '2', 'completed': '25', 'on_hold': '1', 'dropped': '30', 'plan_to_watch': '11'}, 'num_list_users': 69}"
47384,Bai Bian Bu Lu Ke 4th Season,,,"{'status': {'watching': '2', 'completed': '25', 'on_hold': '1', 'dropped': '30', 'plan_to_watch': '11'}, 'num_list_users': 69}"
47385,Bai Bian Bu Lu Ke 5th Season,,,"{'status': {'watching': '2', 'completed': '25', 'on_hold': '1', 'dropped': '30', 'plan_to_watch': '11'}, 'num_list_users': 69}"
47386,Bu Lu Ke Zhandui: Yuan Xing Shi Shouwei,2020-09-30,,"{'status': {'watching': '3', 'completed': '31', 'on_hold': '1', 'dropped': '26', 'plan_to_watch': '20'}, 'num_list_users': 81}"
47391,Seven Knights Revolution: Eiyuu no Keishousha,2021-04-05,2021-06-21,"{'status': {'watching': '7510', 'completed': '27055', 'on_hold': '1979', 'dropped': '6594', 'plan_to_watch': '14305'}, 'num_list_users': 57443}"
47392,Wangzhe? Bie Nao!,2017-06-03,2019-01-01,"{'status': {'watching': '9', 'completed': '39', 'on_hold': '1', 'dropped': '19', 'plan_to_watch': '34'}, 'num_list_users': 102}"
47393,Wangzhe? Bie Nao! Fanwai,2018-03-02,2019-02-03,"{'status': {'watching': '6', 'completed': '38', 'on_hold': '2', 'dropped': '19', 'plan_to_watch': '26'}, 'num_list_users': 91}"
47394,Wangzhe? Bie Nao! 2nd Season,2019-05-02,2022-09-27,"{'status': {'watching': '5', 'completed': '37', 'on_hold': 0, 'dropped': '20', 'plan_to_watch': '26'}, 'num_list_users': 88}"
47398,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,2021-02-14,2021-02-14,"{'status': {'watching': '1300', 'completed': '32617', 'on_hold': '418', 'dropped': '448', 'plan_to_watch': '11304'}, 'num_list_users': 46087}"
47402,Heikousen,2021-02-05,2021-02-05,"{'status': {'watching': '117', 'completed': '4054', 'on_hold': '31', 'dropped': '49', 'plan_to_watch': '971'}, 'num_list_users': 5222}"
47403,Kuiba Zhi Shu Tu,2021-01-17,2021-02-21,"{'status': {'watching': '132', 'completed': '189', 'on_hold': '43', 'dropped': '97', 'plan_to_watch': '706'}, 'num_list_users': 1167}"
47405,Wanmei Shijie,2021-04-23,,"{'status': {'watching': '5296', 'completed': 0, 'on_hold': '469', 'dropped': '489', 'plan_to_watch': '3442'}, 'num_list_users': 9696}"
47409,Gekijou Tanpen Macross Frontier: Toki no Meikyuu,2021-10-08,2021-10-08,"{'status': {'watching': '111', 'completed': '1280', 'on_hold': '51', 'dropped': '72', 'plan_to_watch': '1401'}, 'num_list_users': 2915}"
47410,Initial D Battle Stage 3,2021-03-05,2021-03-05,"{'status': {'watching': '204', 'completed': '4074', 'on_hold': '113', 'dropped': '141', 'plan_to_watch': '2400'}, 'num_list_users': 6932}"
47413,Meitantei Conan: Hiiro no Fuzai Shoumei,2021-02-11,2021-02-11,"{'status': {'watching': '287', 'completed': '2915', 'on_hold': '101', 'dropped': '101', 'plan_to_watch': '3467'}, 'num_list_users': 6871}"
47425,Bessatsu Kamen Rider Saber: Tanpen Katsudou Manga Shuu,2021-02-01,2021-08-29,"{'status': {'watching': '21', 'completed': '124', 'on_hold': '3', 'dropped': '51', 'plan_to_watch': '93'}, 'num_list_users': 292}"
47426,23-ji no Saga Meshi Anime,2021-02-15,2021-02-24,"{'status': {'watching': '16', 'completed': '195', 'on_hold': '3', 'dropped': '51', 'plan_to_watch': '89'}, 'num_list_users': 354}"
47428,Xin Chenglong Lixian Ji: Mengjing Shouhu Zhe,2017-08-14,,"{'status': {'watching': '3', 'completed': '25', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '13'}, 'num_list_users': 64}"
47430,Feng Sheng Shui Qi: 24 Jieqi de Gushi,2017,,"{'status': {'watching': '2', 'completed': '27', 'on_hold': 0, 'dropped': '22', 'plan_to_watch': '11'}, 'num_list_users': 62}"
47436,Gon de Hanta,2017-04-24,,"{'status': {'watching': '4', 'completed': '35', 'on_hold': '2', 'dropped': '23', 'plan_to_watch': '18'}, 'num_list_users': 82}"
47438,Congming De Shunliu: Teshu Renwu,2017-08-01,2017,"{'status': {'watching': '6', 'completed': '29', 'on_hold': 0, 'dropped': '19', 'plan_to_watch': '20'}, 'num_list_users': 74}"
47441,Xiagu Zhong An Zu 2nd Season,2018-02-16,,"{'status': {'watching': '6', 'completed': '28', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '20'}, 'num_list_users': 77}"
47442,Wulongyuan: Huobao Chuanqi,2017-11-01,,"{'status': {'watching': '3', 'completed': '27', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '14'}, 'num_list_users': 66}"
47443,Wulongyuan: Huobao Chuanqi 2nd Season,,,"{'status': {'watching': '3', 'completed': '25', 'on_hold': '2', 'dropped': '20', 'plan_to_watch': '10'}, 'num_list_users': 60}"
47445,Tiantian Chengzhang Ji 2nd Season,2017-12-29,2018-03-23,"{'status': {'watching': '3', 'completed': '30', 'on_hold': '2', 'dropped': '23', 'plan_to_watch': '16'}, 'num_list_users': 74}"
47446,Tiantian Chengzhang Ji 3rd Season,2020,,"{'status': {'watching': '6', 'completed': '24', 'on_hold': 0, 'dropped': '20', 'plan_to_watch': '11'}, 'num_list_users': 61}"
47447,Tiantian Chengzhang Ji 4th Season,2020,,"{'status': {'watching': '2', 'completed': '23', 'on_hold': '1', 'dropped': '20', 'plan_to_watch': '11'}, 'num_list_users': 57}"
47448,Bao Shou Lieren,2017-03-24,,"{'status': {'watching': '4', 'completed': '28', 'on_hold': 0, 'dropped': '28', 'plan_to_watch': '21'}, 'num_list_users': 81}"
47449,Bawang Mianju,2017-08-15,,"{'status': {'watching': '11', 'completed': '55', 'on_hold': '3', 'dropped': '21', 'plan_to_watch': '55'}, 'num_list_users': 145}"
47450,Di Ling Qu: Loulan Wanjie Pian,2019-02-25,2019-04-29,"{'status': {'watching': '11', 'completed': '44', 'on_hold': '8', 'dropped': '24', 'plan_to_watch': '54'}, 'num_list_users': 141}"
47451,Di Ling Qu: Nanjiang Miwu,2019-08-12,2019-12-02,"{'status': {'watching': '11', 'completed': '44', 'on_hold': '4', 'dropped': '22', 'plan_to_watch': '46'}, 'num_list_users': 127}"
47452,Kan Ge Qiu,2017-08-11,2017-12-01,"{'status': {'watching': '3', 'completed': '29', 'on_hold': '1', 'dropped': '25', 'plan_to_watch': '23'}, 'num_list_users': 81}"
47453,Tiaoyue Zhanshi,2018-03-26,,"{'status': {'watching': '2', 'completed': '29', 'on_hold': '1', 'dropped': '24', 'plan_to_watch': '17'}, 'num_list_users': 73}"
47454,Tiaoyue Zhanshi 2,2019-08-01,,"{'status': {'watching': '2', 'completed': '26', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '10'}, 'num_list_users': 60}"
47455,Tiaoyue Zhanshi Fanwai Pian,,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': '1', 'dropped': '19', 'plan_to_watch': '9'}, 'num_list_users': 55}"
47456,Xingyuan Xiao Bao,2017-04-20,,"{'status': {'watching': '3', 'completed': '23', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '11'}, 'num_list_users': 59}"
47457,Xingyuan Xiao Bao 2: Shenyong V5 Dui,,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': '2', 'dropped': '20', 'plan_to_watch': '10'}, 'num_list_users': 58}"
47458,Xunbao Ji,2017,,"{'status': {'watching': '2', 'completed': '27', 'on_hold': 0, 'dropped': '18', 'plan_to_watch': '11'}, 'num_list_users': 58}"
47459,Ai Jingling Lelia,2017-10-01,,"{'status': {'watching': '5', 'completed': '28', 'on_hold': 0, 'dropped': '37', 'plan_to_watch': '19'}, 'num_list_users': 89}"
47460,Shan Buzai Gao,,,"{'status': {'watching': '2', 'completed': '24', 'on_hold': '1', 'dropped': '18', 'plan_to_watch': '12'}, 'num_list_users': 57}"
47462,Dou Long Zhanshi: Bao She Long Dan,2017,,"{'status': {'watching': '4', 'completed': '27', 'on_hold': 0, 'dropped': '26', 'plan_to_watch': '14'}, 'num_list_users': 71}"
47464,Dongfang Kurhn: Modern Xueyuan,2017-09-05,,"{'status': {'watching': '5', 'completed': '27', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '16'}, 'num_list_users': 70}"
47465,Shi Shenhun,2017-05-26,2017-08-11,"{'status': {'watching': '9', 'completed': '33', 'on_hold': '1', 'dropped': '26', 'plan_to_watch': '37'}, 'num_list_users': 106}"
47466,Shi Shenhun 2nd Season,2018-03-14,2018-05-30,"{'status': {'watching': '7', 'completed': '33', 'on_hold': '1', 'dropped': '27', 'plan_to_watch': '30'}, 'num_list_users': 98}"
47468,Taichi  Xiongmao,2017-08-03,2017-10-05,"{'status': {'watching': '5', 'completed': '29', 'on_hold': 0, 'dropped': '24', 'plan_to_watch': '21'}, 'num_list_users': 79}"
47469,Chao Neng Xiao Xing Tan,2017-01-27,,"{'status': {'watching': '5', 'completed': '27', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '22'}, 'num_list_users': 77}"
47470,Wudi Xiaolu,2017-02-06,,"{'status': {'watching': '2', 'completed': '30', 'on_hold': 0, 'dropped': '26', 'plan_to_watch': '16'}, 'num_list_users': 74}"
47471,Wudi Xiaolu 2nd Season,2017,,"{'status': {'watching': '3', 'completed': '22', 'on_hold': 0, 'dropped': '21', 'plan_to_watch': '11'}, 'num_list_users': 57}"
47472,Wudi Xiaolu 3rd Season,,,"{'status': {'watching': '3', 'completed': '22', 'on_hold': '1', 'dropped': '20', 'plan_to_watch': '12'}, 'num_list_users': 58}"
47473,Wudi Xiaolu: Anquan Chengzhang,2019-01-31,,"{'status': {'watching': '2', 'completed': '28', 'on_hold': '1', 'dropped': '29', 'plan_to_watch': '16'}, 'num_list_users': 76}"
47474,Wudi Xiaolu Gushi Pian,2018,,"{'status': {'watching': '2', 'completed': '23', 'on_hold': 0, 'dropped': '24', 'plan_to_watch': '10'}, 'num_list_users': 59}"
47475,Wudi Lu Zhandui,2020-07-15,,"{'status': {'watching': '3', 'completed': '29', 'on_hold': '1', 'dropped': '28', 'plan_to_watch': '20'}, 'num_list_users': 81}"
47476,Maoxian Xiao Wangzi,2019,,"{'status': {'watching': '4', 'completed': '23', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '15'}, 'num_list_users': 65}"
47477,Ji Gao Xia Yu Ali Baba,2016,,"{'status': {'watching': '3', 'completed': '23', 'on_hold': '1', 'dropped': '20', 'plan_to_watch': '15'}, 'num_list_users': 62}"
47480,Tiantian Kuaile,,,"{'status': {'watching': '2', 'completed': '26', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '10'}, 'num_list_users': 61}"
47484,Kaixin Senlin,2017,,"{'status': {'watching': '3', 'completed': '22', 'on_hold': 0, 'dropped': '22', 'plan_to_watch': '15'}, 'num_list_users': 62}"
47485,Wo de Xiao Xiao Mei Hou Wang,2017-03-09,,"{'status': {'watching': '4', 'completed': '25', 'on_hold': 0, 'dropped': '21', 'plan_to_watch': '16'}, 'num_list_users': 66}"
47486,Xuan Ji Yongzhe: Xuan Ji Zhan Ka,2017-12-11,,"{'status': {'watching': '3', 'completed': '22', 'on_hold': '1', 'dropped': '20', 'plan_to_watch': '20'}, 'num_list_users': 66}"
47487,Huanle Dou Dizhu,2017-11-17,2017-12-22,"{'status': {'watching': '5', 'completed': '28', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '20'}, 'num_list_users': 75}"
47488,Man Chong Ji,2017,,"{'status': {'watching': '3', 'completed': '25', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '14'}, 'num_list_users': 65}"
47489,Amy & Gollum,2017-07-18,,"{'status': {'watching': '4', 'completed': '30', 'on_hold': 0, 'dropped': '36', 'plan_to_watch': '16'}, 'num_list_users': 86}"
47490,Amy & Gollum 2nd Season,2019,,"{'status': {'watching': '3', 'completed': '31', 'on_hold': 0, 'dropped': '36', 'plan_to_watch': '13'}, 'num_list_users': 83}"
47491,Caihong Xiong: Jizhan Huanying Guai,2013-09,2014-03,"{'status': {'watching': '3', 'completed': '34', 'on_hold': '3', 'dropped': '33', 'plan_to_watch': '20'}, 'num_list_users': 93}"
47492,Xun Ling Da Maoxian,2017-07,,"{'status': {'watching': '6', 'completed': '25', 'on_hold': '1', 'dropped': '22', 'plan_to_watch': '19'}, 'num_list_users': 73}"
47494,DuDu Zhen,,,"{'status': {'watching': '3', 'completed': '25', 'on_hold': '2', 'dropped': '22', 'plan_to_watch': '13'}, 'num_list_users': 65}"
47495,Shanhai Baobei,2017-08-22,,"{'status': {'watching': '2', 'completed': '23', 'on_hold': '1', 'dropped': '21', 'plan_to_watch': '13'}, 'num_list_users': 60}"
