id,title,start_date,end_date,statistics
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,2022-07-04,2022-09-26,"{'status': {'watching': '74188', 'completed': '441359', 'on_hold': '10913', 'dropped': '10598', 'plan_to_watch': '90965'}, 'num_list_users': 628023}"
51097,MahoYome Specials,2018-03-24,2018-03-24,"{'status': {'watching': '43', 'completed': '476', 'on_hold': '48', 'dropped': '58', 'plan_to_watch': '253'}, 'num_list_users': 878}"
51098,Shinobi no Ittoki,2022-10-04,2022-12-20,"{'status': {'watching': '28587', 'completed': '63777', 'on_hold': '5004', 'dropped': '20062', 'plan_to_watch': '46579'}, 'num_list_users': 164009}"
51105,NieR:Automata Ver1.1a,2023-01-08,2023-07-23,"{'status': {'watching': '57339', 'completed': '60035', 'on_hold': '18084', 'dropped': '18894', 'plan_to_watch': '119681'}, 'num_list_users': 274033}"
51109,After Hours,2020,2020,"{'status': {'watching': '6', 'completed': '178', 'on_hold': '1', 'dropped': '18', 'plan_to_watch': '47'}, 'num_list_users': 250}"
51116,Kagami no Kojou,2022-12-23,2022-12-23,"{'status': {'watching': '1191', 'completed': '8862', 'on_hold': '458', 'dropped': '132', 'plan_to_watch': '16956'}, 'num_list_users': 27599}"
51119,Grisaia: Phantom Trigger the Animation (TV),2024,,"{'status': {'watching': '2', 'completed': 0, 'on_hold': '1', 'dropped': 0, 'plan_to_watch': '10644'}, 'num_list_users': 10647}"
51121,Kamen Rider Saber & Kamen Rider Zero-One Manner Movie,2020-12-18,2020-12-18,"{'status': {'watching': '8', 'completed': '81', 'on_hold': '2', 'dropped': '25', 'plan_to_watch': '38'}, 'num_list_users': 154}"
51122,Ookami to Koushinryou: Merchant Meets the Wise Wolf,2024-04-02,,"{'status': {'watching': '58690', 'completed': '1', 'on_hold': '686', 'dropped': '423', 'plan_to_watch': '57421'}, 'num_list_users': 117221}"
51123,InaDan Gag Gaiden,2012-12-07,2012-12-27,"{'status': {'watching': '20', 'completed': '109', 'on_hold': '6', 'dropped': '25', 'plan_to_watch': '70'}, 'num_list_users': 230}"
51125,Inamori Asuto no Soccer Kyoushitsu,2018-08-10,2018-08-10,"{'status': {'watching': '19', 'completed': '136', 'on_hold': '5', 'dropped': '31', 'plan_to_watch': '64'}, 'num_list_users': 255}"
51128,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,2022-10-01,2022-12-17,"{'status': {'watching': '24129', 'completed': '63550', 'on_hold': '2952', 'dropped': '13843', 'plan_to_watch': '26684'}, 'num_list_users': 131158}"
51131,Qi Jie Diyi Xian,2022-02-24,2023-04-06,"{'status': {'watching': '819', 'completed': '199', 'on_hold': '92', 'dropped': '175', 'plan_to_watch': '320'}, 'num_list_users': 1605}"
51132,Akachan Honbuchou 2nd Season,2022-01-09,2022-02-27,"{'status': {'watching': '19', 'completed': '82', 'on_hold': '15', 'dropped': '126', 'plan_to_watch': '85'}, 'num_list_users': 327}"
51133,Kami nomi zo Shiru Sekai PV,2010-08-12,2010-08-12,"{'status': {'watching': '49', 'completed': '476', 'on_hold': '14', 'dropped': '37', 'plan_to_watch': '227'}, 'num_list_users': 803}"
51135,"Kanojo, Okarishimasu: Date Movie",2020-06-13,2020-10-06,"{'status': {'watching': '110', 'completed': '773', 'on_hold': '71', 'dropped': '98', 'plan_to_watch': '779'}, 'num_list_users': 1831}"
51139,Kizuna no Allele,2023-04-04,2023-06-20,"{'status': {'watching': '1780', 'completed': '3118', 'on_hold': '569', 'dropped': '3134', 'plan_to_watch': '7933'}, 'num_list_users': 16534}"
51144,Seikimatsu Densetsu: Wonderful Tatsunoko Land,1999-12,1999-12,"{'status': {'watching': '32', 'completed': '115', 'on_hold': '12', 'dropped': '41', 'plan_to_watch': '206'}, 'num_list_users': 406}"
51145,Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,2022-05-18,2022-06-22,"{'status': {'watching': '937', 'completed': '8733', 'on_hold': '228', 'dropped': '155', 'plan_to_watch': '6610'}, 'num_list_users': 16663}"
51147,Idol Bu Show Movie,2022-06-24,2022-06-24,"{'status': {'watching': '49', 'completed': '176', 'on_hold': '32', 'dropped': '56', 'plan_to_watch': '682'}, 'num_list_users': 995}"
51149,Golden Douga Gekijou Specials,2018-07-27,2023-09-27,"{'status': {'watching': '286', 'completed': '239', 'on_hold': '155', 'dropped': '63', 'plan_to_watch': '531'}, 'num_list_users': 1274}"
51150,Metamon to! Wooper to Katazuke,2022-02-11,2022-02-11,"{'status': {'watching': '29', 'completed': '434', 'on_hold': '11', 'dropped': '47', 'plan_to_watch': '123'}, 'num_list_users': 644}"
51151,Rhythmens Episode 0,2021-05-14,2021-05-14,"{'status': {'watching': '13', 'completed': '167', 'on_hold': '1', 'dropped': '29', 'plan_to_watch': '38'}, 'num_list_users': 248}"
51152,Ruguo Lishi Shi Yiqun Miao: Miao Miao Mi Ya,2020-11-24,2021-01-17,"{'status': {'watching': '14', 'completed': '82', 'on_hold': '4', 'dropped': '20', 'plan_to_watch': '25'}, 'num_list_users': 145}"
51153,Ruguo Lishi Shi Yiqun Miao 5th Season,2020-10-11,2020-12-27,"{'status': {'watching': '14', 'completed': '61', 'on_hold': '2', 'dropped': '29', 'plan_to_watch': '35'}, 'num_list_users': 141}"
51154,I Love Me,2022-03-28,2022-03-30,"{'status': {'watching': '18', 'completed': '69', 'on_hold': '18', 'dropped': '77', 'plan_to_watch': '99'}, 'num_list_users': 281}"
51155,Cap Kakumei Bottleman DX,2022-04-03,2023-03-26,"{'status': {'watching': '147', 'completed': '149', 'on_hold': '37', 'dropped': '189', 'plan_to_watch': '399'}, 'num_list_users': 921}"
51156,Chotto Warareru Gag Gaiden,2013-05-28,2013-05-28,"{'status': {'watching': '19', 'completed': '106', 'on_hold': '3', 'dropped': '29', 'plan_to_watch': '57'}, 'num_list_users': 214}"
51157,Satsuriku Tenshi Jibril PV,2014-04-01,2014-04-01,"{'status': {'watching': '68', 'completed': '1087', 'on_hold': '57', 'dropped': '54', 'plan_to_watch': '413'}, 'num_list_users': 1679}"
51158,Minna no Douyou: Shabondama - Oyako de Utau Uta,2015-07-22,2015-07-22,"{'status': {'watching': '6', 'completed': '57', 'on_hold': '2', 'dropped': '14', 'plan_to_watch': '22'}, 'num_list_users': 101}"
51159,Minna no Douyou: Yuuyake Koyake - Utaitsugitai Uta,2015-07-22,2015-07-22,"{'status': {'watching': '7', 'completed': '59', 'on_hold': '2', 'dropped': '14', 'plan_to_watch': '40'}, 'num_list_users': 122}"
51160,Minna no Douyou: Warera wa Umi no Ko - Minna de Utau Uta,2015-07-22,2015-07-22,"{'status': {'watching': '5', 'completed': '54', 'on_hold': '2', 'dropped': '16', 'plan_to_watch': '23'}, 'num_list_users': 100}"
51161,Bokura Mada Underground (2022),2022-03-04,2022-03-04,"{'status': {'watching': '27', 'completed': '899', 'on_hold': '10', 'dropped': '20', 'plan_to_watch': '126'}, 'num_list_users': 1082}"
51162,One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizokudan no Himitsu!,2006-01-03,2006-01-03,"{'status': {'watching': '82', 'completed': '1352', 'on_hold': '89', 'dropped': '106', 'plan_to_watch': '793'}, 'num_list_users': 2422}"
51163,One Piece: Mugiwara no Ichimi kara no Kansen Yobou Message,2020-03-16,2020-03-16,"{'status': {'watching': '76', 'completed': '1818', 'on_hold': '60', 'dropped': '78', 'plan_to_watch': '699'}, 'num_list_users': 2731}"
51168,Ple Ple Pleiades Special Edition,2015-09-30,2015-09-30,"{'status': {'watching': '70', 'completed': '1293', 'on_hold': '54', 'dropped': '52', 'plan_to_watch': '491'}, 'num_list_users': 1960}"
51179,Mushoku Tensei II: Isekai Ittara Honki Dasu,2023-07-10,2023-09-25,"{'status': {'watching': '62315', 'completed': '338327', 'on_hold': '4131', 'dropped': '3780', 'plan_to_watch': '119496'}, 'num_list_users': 528049}"
51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,2024-01-03,2024-03-27,"{'status': {'watching': '82021', 'completed': '126684', 'on_hold': '3427', 'dropped': '2637', 'plan_to_watch': '122918'}, 'num_list_users': 337687}"
51183,Yin Yang Shi: Ping An Wu Yu 3rd Season,2022-01-25,2022-04-19,"{'status': {'watching': '39', 'completed': '166', 'on_hold': '14', 'dropped': '51', 'plan_to_watch': '296'}, 'num_list_users': 566}"
51185,Nonsense Bungaku (2022),2022-02-24,2022-02-24,"{'status': {'watching': '17', 'completed': '417', 'on_hold': '6', 'dropped': '12', 'plan_to_watch': '43'}, 'num_list_users': 495}"
51187,Wo Jia Yezhu Hui Zuo Yao,2017-06-13,2017-07-19,"{'status': {'watching': '75', 'completed': '126', 'on_hold': '26', 'dropped': '55', 'plan_to_watch': '648'}, 'num_list_users': 930}"
51190,Fei Ren Zai: Shenxian Ye Ai Chi,2017-12-11,2017-12-25,"{'status': {'watching': '25', 'completed': '209', 'on_hold': '12', 'dropped': '32', 'plan_to_watch': '154'}, 'num_list_users': 432}"
51191,Yi Ren Zhi Xia 5th season,2022-12-09,2023-02-24,"{'status': {'watching': '460', 'completed': '704', 'on_hold': '150', 'dropped': '80', 'plan_to_watch': '2526'}, 'num_list_users': 3920}"
51193,Momo no Rakuen Keikaku Maruhi File,2015-09-26,2015-09-26,"{'status': {'watching': '59', 'completed': '537', 'on_hold': '28', 'dropped': '53', 'plan_to_watch': '301'}, 'num_list_users': 978}"
51195,Wu Shan Wu Xing,2016-12-31,2016-12-31,"{'status': {'watching': '225', 'completed': '946', 'on_hold': '56', 'dropped': '47', 'plan_to_watch': '1771'}, 'num_list_users': 3045}"
51196,Xing Hai Qishi: Xia Ban Ji,2021-05-19,2021-06-30,"{'status': {'watching': '31', 'completed': '274', 'on_hold': '14', 'dropped': '42', 'plan_to_watch': '148'}, 'num_list_users': 509}"
51197,Zi Chuan: Yincang Hudong Ju,2021-12-21,2022-09-20,"{'status': {'watching': '67', 'completed': '156', 'on_hold': '19', 'dropped': '54', 'plan_to_watch': '205'}, 'num_list_users': 501}"
51198,Xing Hai Qishi: Xinghuo Chongran,2022-01-01,2022-01-01,"{'status': {'watching': '30', 'completed': '233', 'on_hold': '8', 'dropped': '59', 'plan_to_watch': '138'}, 'num_list_users': 468}"
51200,Ami no Monomane 150 Renpatsu,2009-04-30,2009-04-30,"{'status': {'watching': '27', 'completed': '645', 'on_hold': '35', 'dropped': '51', 'plan_to_watch': '222'}, 'num_list_users': 980}"
51202,Kimi to Soda,2022-03-07,2022-03-07,"{'status': {'watching': '8', 'completed': '130', 'on_hold': '2', 'dropped': '8', 'plan_to_watch': '28'}, 'num_list_users': 176}"
51203,Meng Qi Shi Shen: Huanxi Zhui Hun,2022-07-05,2022-09-13,"{'status': {'watching': '745', 'completed': '2442', 'on_hold': '124', 'dropped': '115', 'plan_to_watch': '1459'}, 'num_list_users': 4885}"
51207,Jiuzhou Piaomiao Lu,2023-01-24,2023-04-04,"{'status': {'watching': '102', 'completed': '145', 'on_hold': '25', 'dropped': '75', 'plan_to_watch': '246'}, 'num_list_users': 593}"
51210,Long Wang Dian 2nd Season,2022,,"{'status': {'watching': '49', 'completed': 0, 'on_hold': '13', 'dropped': '44', 'plan_to_watch': '96'}, 'num_list_users': 202}"
51211,Go! Go! Tokyo MER: Kinkyuujitai to Tatakau Nakama-tachi,2022-01-05,2023,"{'status': {'watching': '10', 'completed': '51', 'on_hold': '4', 'dropped': '56', 'plan_to_watch': '56'}, 'num_list_users': 177}"
51212,Futoku no Guild,2022-10-05,2022-12-21,"{'status': {'watching': '19366', 'completed': '47141', 'on_hold': '2844', 'dropped': '6928', 'plan_to_watch': '28526'}, 'num_list_users': 104805}"
51213,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,2022-07-05,2022-09-20,"{'status': {'watching': '43900', 'completed': '139062', 'on_hold': '7441', 'dropped': '17131', 'plan_to_watch': '66656'}, 'num_list_users': 274190}"
51215,Seijo no Maryoku wa Bannou desu Season 2,2023-10-03,2023-12-19,"{'status': {'watching': '9864', 'completed': '36051', 'on_hold': '1450', 'dropped': '1827', 'plan_to_watch': '28164'}, 'num_list_users': 77356}"
51216,Xin Qin Shi Mingyue,2021-11-25,2022-08-18,"{'status': {'watching': '107', 'completed': '110', 'on_hold': '24', 'dropped': '59', 'plan_to_watch': '207'}, 'num_list_users': 507}"
51217,Isekai Yarisaa,2022-04-28,2022-04-28,"{'status': {'watching': '712', 'completed': '4473', 'on_hold': '290', 'dropped': '263', 'plan_to_watch': '1448'}, 'num_list_users': 7186}"
51218,BanG Dream! 5th Anniversary Animation: CiRCLE Thanks Party!,2022-03-10,2022-03-17,"{'status': {'watching': '201', 'completed': '2586', 'on_hold': '70', 'dropped': '92', 'plan_to_watch': '1139'}, 'num_list_users': 4088}"
51219,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,2023-04-08,2023-06-24,"{'status': {'watching': '13188', 'completed': '39783', 'on_hold': '2641', 'dropped': '11331', 'plan_to_watch': '30618'}, 'num_list_users': 97561}"
51221,15-fun de Wakaru Inazuma Eleven: Ares no Tenbin,2018-06-26,2018-06-26,"{'status': {'watching': '21', 'completed': '273', 'on_hold': '10', 'dropped': '63', 'plan_to_watch': '138'}, 'num_list_users': 505}"
51225,Uma Musume: Pretty Derby - 1st Anniversary Special Animation,2022-02-22,2022-02-22,"{'status': {'watching': '211', 'completed': '2243', 'on_hold': '70', 'dropped': '76', 'plan_to_watch': '1478'}, 'num_list_users': 4078}"
51230,Taikutsu wo Saien Shinaide,2022-03-11,2022-03-11,"{'status': {'watching': '37', 'completed': '983', 'on_hold': '7', 'dropped': '14', 'plan_to_watch': '122'}, 'num_list_users': 1163}"
51233,Darkroom,2022-03-11,,"{'status': {'watching': '11', 'completed': '275', 'on_hold': '3', 'dropped': '14', 'plan_to_watch': '43'}, 'num_list_users': 346}"
51234,Eternity Memories,2022-08-28,2022-08-28,"{'status': {'watching': '80', 'completed': '480', 'on_hold': '24', 'dropped': '71', 'plan_to_watch': '424'}, 'num_list_users': 1079}"
51235,Deko Boko Friends 2,,,"{'status': {'watching': '3', 'completed': '36', 'on_hold': '1', 'dropped': '19', 'plan_to_watch': '13'}, 'num_list_users': 72}"
51236,Sekigahara Gassen: Kiro ni Tatta Tarui no Bushou-tachi,2022-02-27,2022-02-27,"{'status': {'watching': '20', 'completed': '160', 'on_hold': '9', 'dropped': '46', 'plan_to_watch': '112'}, 'num_list_users': 347}"
51237,Anata no wo Uchi ga Eigakan,2022-03-10,2022-03-10,"{'status': {'watching': '7', 'completed': '108', 'on_hold': '2', 'dropped': '36', 'plan_to_watch': '26'}, 'num_list_users': 179}"
51238,Miko Note Episode 0: Zenjitsudan,2022-02-28,2022-02-28,"{'status': {'watching': '21', 'completed': '173', 'on_hold': '14', 'dropped': '42', 'plan_to_watch': '78'}, 'num_list_users': 328}"
51239,10-pun de Oitsukeru: Shingeki no Kyojin,2018-07-02,2018-07-02,"{'status': {'watching': '97', 'completed': '2220', 'on_hold': '97', 'dropped': '200', 'plan_to_watch': '643'}, 'num_list_users': 3257}"
51240,15-fun de Oitsukeru: Shingeki no Kyojin,2020-12-02,2020-12-02,"{'status': {'watching': '81', 'completed': '2238', 'on_hold': '100', 'dropped': '199', 'plan_to_watch': '720'}, 'num_list_users': 3338}"
51241,20-pun de Oitsukeru: Shingeki no Kyojin,2021-12-27,2021-12-27,"{'status': {'watching': '91', 'completed': '2255', 'on_hold': '111', 'dropped': '207', 'plan_to_watch': '763'}, 'num_list_users': 3427}"
51243,Aharen-san wa Hakarenai Mini,2022-03-12,2022-06-19,"{'status': {'watching': '232', 'completed': '1363', 'on_hold': '152', 'dropped': '167', 'plan_to_watch': '1821'}, 'num_list_users': 3735}"
51245,Heungbuwa Nolbu,1967-07-30,1967-07-30,"{'status': {'watching': '9', 'completed': '52', 'on_hold': '5', 'dropped': '39', 'plan_to_watch': '57'}, 'num_list_users': 162}"
51246,Sukkiri!! x Eiga Himitsu no Akko-chan,2012-08-20,2012-08-31,"{'status': {'watching': '8', 'completed': '37', 'on_hold': '9', 'dropped': '24', 'plan_to_watch': '61'}, 'num_list_users': 139}"
51248,Saseum Kkoch,2016-08-18,2016-08-18,"{'status': {'watching': '6', 'completed': '81', 'on_hold': '1', 'dropped': '17', 'plan_to_watch': '34'}, 'num_list_users': 139}"
51249,Haru no Niji no Soushiki,2016-12-27,2016-12-27,"{'status': {'watching': '7', 'completed': '91', 'on_hold': '2', 'dropped': '12', 'plan_to_watch': '61'}, 'num_list_users': 173}"
51250,Qiche Ren Zongdongyuan,2015-07-03,2015-07-03,"{'status': {'watching': '6', 'completed': '62', 'on_hold': '4', 'dropped': '25', 'plan_to_watch': '47'}, 'num_list_users': 144}"
51251,D4DJ Double Mix,2022-08-19,2022-08-19,"{'status': {'watching': '194', 'completed': '4786', 'on_hold': '65', 'dropped': '103', 'plan_to_watch': '2237'}, 'num_list_users': 7385}"
51252,Spy Kyoushitsu,2023-01-05,2023-03-30,"{'status': {'watching': '19989', 'completed': '38900', 'on_hold': '5895', 'dropped': '19602', 'plan_to_watch': '59169'}, 'num_list_users': 143555}"
51253,Kimagure Concept,2016-06-13,2016-06-13,"{'status': {'watching': '4', 'completed': '55', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '14'}, 'num_list_users': 84}"
51254,Namida no Sotsuen Special: Arigatou Baba,2008,2008,"{'status': {'watching': '4', 'completed': '24', 'on_hold': '2', 'dropped': '17', 'plan_to_watch': '17'}, 'num_list_users': 64}"
51255,Kakkoii 1-nensei ni Naru Tame no Daibouken,2008,2008,"{'status': {'watching': '3', 'completed': '21', 'on_hold': '3', 'dropped': '18', 'plan_to_watch': '15'}, 'num_list_users': 60}"
51256,Challenge 1-nensei Koutsuu Anzen,,,"{'status': {'watching': '3', 'completed': '26', 'on_hold': '2', 'dropped': '19', 'plan_to_watch': '13'}, 'num_list_users': 63}"
51261,Tata Tu Ran Xiang Dao,2020-07-08,2020-09-23,"{'status': {'watching': '8', 'completed': '54', 'on_hold': '1', 'dropped': '29', 'plan_to_watch': '38'}, 'num_list_users': 130}"
51262,Tata Tu Ran Xiang Dao 2,2022-01-11,2022-03-22,"{'status': {'watching': '6', 'completed': '56', 'on_hold': '4', 'dropped': '44', 'plan_to_watch': '48'}, 'num_list_users': 158}"
51263,Bakugan: Evolutions,2022-02-06,2022-09-01,"{'status': {'watching': '188', 'completed': '322', 'on_hold': '54', 'dropped': '126', 'plan_to_watch': '532'}, 'num_list_users': 1222}"
51265,Inu ni Nattara Suki na Hito ni Hirowareta.,2023-01-07,2023-03-25,"{'status': {'watching': '13837', 'completed': '46876', 'on_hold': '2919', 'dropped': '14160', 'plan_to_watch': '36429'}, 'num_list_users': 114221}"
51266,Tensai Bakabon Pilot,2007-01-26,2007-01-26,"{'status': {'watching': '7', 'completed': '55', 'on_hold': '5', 'dropped': '30', 'plan_to_watch': '53'}, 'num_list_users': 150}"
51267,Musabi Daibakuhatsu,2012-03-26,2012-03-26,"{'status': {'watching': '12', 'completed': '124', 'on_hold': '1', 'dropped': '13', 'plan_to_watch': '51'}, 'num_list_users': 201}"
51268,(OO),2017,2017,"{'status': {'watching': '7', 'completed': '194', 'on_hold': '1', 'dropped': '10', 'plan_to_watch': '40'}, 'num_list_users': 252}"
51271,10-shuunen da yo! Chibi Maruko-chan,1996-11-21,1996-11-21,"{'status': {'watching': '20', 'completed': '73', 'on_hold': '5', 'dropped': '53', 'plan_to_watch': '59'}, 'num_list_users': 210}"
51274,Fengyun Bian,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '198'}, 'num_list_users': 198}"
51278,Katu,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '271'}, 'num_list_users': 271}"
51280,Cang Lan Jue,2022-07-15,2022-09-23,"{'status': {'watching': '830', 'completed': '1244', 'on_hold': '174', 'dropped': '175', 'plan_to_watch': '1979'}, 'num_list_users': 4402}"
51287,Emo Faze,2023-09-29,2024-01-12,"{'status': {'watching': '393', 'completed': '428', 'on_hold': '43', 'dropped': '74', 'plan_to_watch': '390'}, 'num_list_users': 1328}"
51288,Zuoshou Shanglan,2023-02-02,2023-03-16,"{'status': {'watching': '843', 'completed': '1018', 'on_hold': '202', 'dropped': '209', 'plan_to_watch': '5695'}, 'num_list_users': 7967}"
51289,Zhe Tian,2023-05-03,,"{'status': {'watching': '789', 'completed': 0, 'on_hold': '65', 'dropped': '111', 'plan_to_watch': '477'}, 'num_list_users': 1442}"
51291,Duo Xuan Shi,2023-07-04,2023-10-03,"{'status': {'watching': '119', 'completed': '254', 'on_hold': '24', 'dropped': '75', 'plan_to_watch': '217'}, 'num_list_users': 689}"
51293,Eternal Boys,2022-10-11,2023-03-28,"{'status': {'watching': '1737', 'completed': '2166', 'on_hold': '475', 'dropped': '973', 'plan_to_watch': '8705'}, 'num_list_users': 14056}"
51294,Kyonyuu Onna Senshi: Dogeza Saimin,2022-06-03,2022-06-03,"{'status': {'watching': '576', 'completed': '3112', 'on_hold': '231', 'dropped': '196', 'plan_to_watch': '1276'}, 'num_list_users': 5391}"
51296,Tokyo 24-ku: Reversal Film,2022-03-17,2022-03-17,"{'status': {'watching': '115', 'completed': '1730', 'on_hold': '43', 'dropped': '110', 'plan_to_watch': '1111'}, 'num_list_users': 3109}"
51297,Ragna Crimson,2023-10-01,2024-03-31,"{'status': {'watching': '57172', 'completed': '37898', 'on_hold': '4904', 'dropped': '8984', 'plan_to_watch': '58506'}, 'num_list_users': 167464}"
51299,"Ore, Tsushima x Na Mo Naki Nezumi",2022-02-01,2022-02-01,"{'status': {'watching': '29', 'completed': '276', 'on_hold': '6', 'dropped': '44', 'plan_to_watch': '103'}, 'num_list_users': 458}"
51300,SpoGomi: World Cup Exhibition Match-hen,2022-03-17,2022-03-17,"{'status': {'watching': '39', 'completed': '270', 'on_hold': '16', 'dropped': '44', 'plan_to_watch': '355'}, 'num_list_users': 724}"
51302,Qian Ting Zong Dong Yuan: Haidi Liang Wanli,2018-06-01,2018-06-01,"{'status': {'watching': '4', 'completed': '34', 'on_hold': '1', 'dropped': '27', 'plan_to_watch': '27'}, 'num_list_users': 93}"
51303,Qian Ting Zong Dong Yuan,2008-05-30,2008-05-30,"{'status': {'watching': '4', 'completed': '49', 'on_hold': '1', 'dropped': '30', 'plan_to_watch': '32'}, 'num_list_users': 116}"
51304,FLCL: Grunge,2023-09-10,2023-09-24,"{'status': {'watching': '764', 'completed': '4331', 'on_hold': '255', 'dropped': '804', 'plan_to_watch': '25526'}, 'num_list_users': 31680}"
51305,FLCL: Shoegaze,2023-10-01,2023-10-15,"{'status': {'watching': '845', 'completed': '4105', 'on_hold': '242', 'dropped': '376', 'plan_to_watch': '12885'}, 'num_list_users': 18453}"
51306,C Danchi,2022-10-02,2022-10-23,"{'status': {'watching': '2515', 'completed': '11542', 'on_hold': '592', 'dropped': '1759', 'plan_to_watch': '14179'}, 'num_list_users': 30587}"
51307,Bokura no Yoake,2022-10-21,2022-10-21,"{'status': {'watching': '289', 'completed': '391', 'on_hold': '138', 'dropped': '79', 'plan_to_watch': '5190'}, 'num_list_users': 6087}"
51308,Yoku,2022-03-18,2022-03-18,"{'status': {'watching': '32', 'completed': '1588', 'on_hold': '11', 'dropped': '17', 'plan_to_watch': '263'}, 'num_list_users': 1911}"
51309,Sukuwareru Ramiris,2022-03-19,2022-07-21,"{'status': {'watching': '240', 'completed': '2800', 'on_hold': '86', 'dropped': '129', 'plan_to_watch': '989'}, 'num_list_users': 4244}"
51311,Chinese Blue,2022-02-25,2022-02-25,"{'status': {'watching': '7', 'completed': '128', 'on_hold': '1', 'dropped': '12', 'plan_to_watch': '28'}, 'num_list_users': 176}"
51312,p.h.,2020-05-29,2020-05-29,"{'status': {'watching': '8', 'completed': '133', 'on_hold': '2', 'dropped': '9', 'plan_to_watch': '22'}, 'num_list_users': 174}"
51315,Daraku Seikatsu,2022-03-04,2022-03-04,"{'status': {'watching': '6', 'completed': '152', 'on_hold': 0, 'dropped': '9', 'plan_to_watch': '31'}, 'num_list_users': 198}"
51316,Otomo Shimasu,2022-03-17,2022-03-17,"{'status': {'watching': '5', 'completed': '118', 'on_hold': '1', 'dropped': '9', 'plan_to_watch': '17'}, 'num_list_users': 150}"
51318,Hanma Baki: Son of Ogre 2nd Season,2023-07-26,2023-08-24,"{'status': {'watching': '9359', 'completed': '50145', 'on_hold': '1295', 'dropped': '583', 'plan_to_watch': '17907'}, 'num_list_users': 79289}"
51321,Echo,2022-03-02,2022-03-02,"{'status': {'watching': '111', 'completed': '2512', 'on_hold': '25', 'dropped': '25', 'plan_to_watch': '528'}, 'num_list_users': 3201}"
51322,Aishiteru,1989-04,1989-04,"{'status': {'watching': '7', 'completed': '120', 'on_hold': '1', 'dropped': '26', 'plan_to_watch': '17'}, 'num_list_users': 171}"
