id,title,start_date,end_date,statistics
5299,Coffee Tadaiku,2011,2011,"{'status': {'watching': '19', 'completed': '717', 'on_hold': '8', 'dropped': '32', 'plan_to_watch': '172'}, 'num_list_users': 948}"
5300,Zoku Natsume Yuujinchou,2009-01-06,2009-03-31,"{'status': {'watching': '8928', 'completed': '162947', 'on_hold': '4676', 'dropped': '2184', 'plan_to_watch': '68962'}, 'num_list_users': 247697}"
5303,Xabungle Graffiti,1983-07-09,1983-07-09,"{'status': {'watching': '68', 'completed': '408', 'on_hold': '34', 'dropped': '108', 'plan_to_watch': '528'}, 'num_list_users': 1146}"
5304,Akiba-chan,2008-07-25,2008-08-01,"{'status': {'watching': '127', 'completed': '1454', 'on_hold': '77', 'dropped': '270', 'plan_to_watch': '839'}, 'num_list_users': 2767}"
5305,"Koihime†Musou: Gunyuu, Seitoukaichou no Za wo Neratte Aiarasou no Koto - Ato, Porori mo Aru yo!",2009-04-01,2009-04-01,"{'status': {'watching': '248', 'completed': '7200', 'on_hold': '154', 'dropped': '125', 'plan_to_watch': '2768'}, 'num_list_users': 10495}"
5306,Tales of Symphonia The Animation: Tethe'alla-hen,2010-03-25,2011-02-25,"{'status': {'watching': '1475', 'completed': '18734', 'on_hold': '878', 'dropped': '555', 'plan_to_watch': '10340'}, 'num_list_users': 31982}"
5307,Sora wo Kakeru Shoujo,2009-01-06,2009-06-30,"{'status': {'watching': '1858', 'completed': '9335', 'on_hold': '1543', 'dropped': '2045', 'plan_to_watch': '11541'}, 'num_list_users': 26322}"
5308,Ushio to Tora: Comical Deformer Gekijou,1993-10-01,1993-10-01,"{'status': {'watching': '238', 'completed': '1815', 'on_hold': '79', 'dropped': '125', 'plan_to_watch': '1261'}, 'num_list_users': 3518}"
5310,Macross F Movie 1: Itsuwari no Utahime,2009-11-21,2009-11-21,"{'status': {'watching': '659', 'completed': '21689', 'on_hold': '308', 'dropped': '291', 'plan_to_watch': '8068'}, 'num_list_users': 31015}"
5311,Astroganger,1972-10-04,1973-03-28,"{'status': {'watching': '105', 'completed': '751', 'on_hold': '73', 'dropped': '203', 'plan_to_watch': '559'}, 'num_list_users': 1691}"
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,2000-12-21,2000-12-21,"{'status': {'watching': '35', 'completed': '350', 'on_hold': '30', 'dropped': '77', 'plan_to_watch': '382'}, 'num_list_users': 874}"
5315,Ero Manga Mitai na Koi Shiyo,2008-06-27,2008-09-26,"{'status': {'watching': '621', 'completed': '3933', 'on_hold': '368', 'dropped': '290', 'plan_to_watch': '2313'}, 'num_list_users': 7525}"
5316,Rape! Rape! Rape!,2008-10-17,2009-07-10,"{'status': {'watching': '732', 'completed': '5181', 'on_hold': '347', 'dropped': '412', 'plan_to_watch': '2228'}, 'num_list_users': 8900}"
5321,Futari no Aniyome,2006-06-25,2007-02-25,"{'status': {'watching': '339', 'completed': '1988', 'on_hold': '207', 'dropped': '177', 'plan_to_watch': '1134'}, 'num_list_users': 3845}"
5322,Mugen Kouro,2008-10-09,2009-05-29,"{'status': {'watching': '71', 'completed': '643', 'on_hold': '38', 'dropped': '108', 'plan_to_watch': '467'}, 'num_list_users': 1327}"
5324,Yakin Byoutou Kranke,2005-05-27,2005-11-25,"{'status': {'watching': '333', 'completed': '2681', 'on_hold': '213', 'dropped': '227', 'plan_to_watch': '1478'}, 'num_list_users': 4932}"
5330,Alice in Cyberland,1996-12-16,1996-12-16,"{'status': {'watching': '153', 'completed': '1316', 'on_hold': '71', 'dropped': '124', 'plan_to_watch': '1519'}, 'num_list_users': 3183}"
5332,Toshokan Sensou: Koi no Shougai,2008-10-01,2008-10-01,"{'status': {'watching': '155', 'completed': '7774', 'on_hold': '116', 'dropped': '112', 'plan_to_watch': '2285'}, 'num_list_users': 10442}"
5333,Ikkitousen: Great Guardians Specials,2008-09-30,2009-02-25,"{'status': {'watching': '628', 'completed': '12194', 'on_hold': '371', 'dropped': '308', 'plan_to_watch': '5869'}, 'num_list_users': 19370}"
5337,Bakugan Battle Brawlers: New Vestroia,2010-03-02,2011-03-05,"{'status': {'watching': '1658', 'completed': '57744', 'on_hold': '1003', 'dropped': '2220', 'plan_to_watch': '4251'}, 'num_list_users': 66876}"
5341,Ookami to Koushinryou II,2009-07-09,2009-09-24,"{'status': {'watching': '16740', 'completed': '350238', 'on_hold': '10928', 'dropped': '5681', 'plan_to_watch': '108872'}, 'num_list_users': 492459}"
5342,Asura Cryin',2009-04-02,2009-06-25,"{'status': {'watching': '4986', 'completed': '62034', 'on_hold': '3927', 'dropped': '6066', 'plan_to_watch': '24576'}, 'num_list_users': 101589}"
5343,Monkey Punch: Manga Katsudou Daishashin,2004-08-01,2005-06-25,"{'status': {'watching': '166', 'completed': '715', 'on_hold': '91', 'dropped': '163', 'plan_to_watch': '1329'}, 'num_list_users': 2464}"
5344,Time Bokan Series: Itadakiman,1983-04-09,1983-09-24,"{'status': {'watching': '83', 'completed': '350', 'on_hold': '50', 'dropped': '158', 'plan_to_watch': '482'}, 'num_list_users': 1123}"
5347,Bible Black: Imari Ryoujoku Genba,2005-07-25,2006-04-25,"{'status': {'watching': '546', 'completed': '10461', 'on_hold': '253', 'dropped': '323', 'plan_to_watch': '2304'}, 'num_list_users': 13887}"
5348,Meitantei Conan Magic File 2: Kudou Shinichi Nazo no Kabe to Kuro Lab Jiken,2008-04-19,2008-04-19,"{'status': {'watching': '223', 'completed': '10058', 'on_hold': '160', 'dropped': '183', 'plan_to_watch': '2626'}, 'num_list_users': 13250}"
5351,Kidou Senshi Gundam 00: Tenshi-tachi no Kiseki,2008-09-25,2008-09-25,"{'status': {'watching': '194', 'completed': '4163', 'on_hold': '137', 'dropped': '212', 'plan_to_watch': '2820'}, 'num_list_users': 7526}"
5353,Chameleon (OVA),1992-08-16,1996-03-22,"{'status': {'watching': '185', 'completed': '734', 'on_hold': '138', 'dropped': '150', 'plan_to_watch': '921'}, 'num_list_users': 2128}"
5355,Sengoku Basara,2009-04-02,2009-06-18,"{'status': {'watching': '9102', 'completed': '80706', 'on_hold': '6674', 'dropped': '8181', 'plan_to_watch': '57067'}, 'num_list_users': 161730}"
5356,Canaan,2009-07-04,2009-09-26,"{'status': {'watching': '12126', 'completed': '105482', 'on_hold': '9059', 'dropped': '8896', 'plan_to_watch': '95385'}, 'num_list_users': 230948}"
5365,Tsumiki no Ie,2008-06-10,2008-06-10,"{'status': {'watching': '1444', 'completed': '66749', 'on_hold': '525', 'dropped': '344', 'plan_to_watch': '27421'}, 'num_list_users': 96483}"
5369,Street Fighter IV: Aratanaru Kizuna,2009-02-12,2009-02-12,"{'status': {'watching': '211', 'completed': '5854', 'on_hold': '101', 'dropped': '109', 'plan_to_watch': '2122'}, 'num_list_users': 8397}"
5372,Seisenshi Dunbine OVA,1988-02-25,1988-08-25,"{'status': {'watching': '130', 'completed': '1109', 'on_hold': '68', 'dropped': '108', 'plan_to_watch': '1199'}, 'num_list_users': 2614}"
5374,Miracle! Mimika,2006-04-03,2009-03-13,"{'status': {'watching': '55', 'completed': '173', 'on_hold': '20', 'dropped': '94', 'plan_to_watch': '223'}, 'num_list_users': 565}"
5375,Gakkyuu Ou Yamazaki,1997-10-27,1998-11-27,"{'status': {'watching': '53', 'completed': '677', 'on_hold': '66', 'dropped': '208', 'plan_to_watch': '292'}, 'num_list_users': 1296}"
5383,My Life As,1999-07-22,1999-07-22,"{'status': {'watching': '164', 'completed': '1059', 'on_hold': '75', 'dropped': '141', 'plan_to_watch': '733'}, 'num_list_users': 2172}"
5386,Miyamoto Musashi: Souken ni Haseru Yume,2009-06-13,2009-06-13,"{'status': {'watching': '238', 'completed': '2313', 'on_hold': '94', 'dropped': '157', 'plan_to_watch': '4000'}, 'num_list_users': 6802}"
5391,Pico to Chico,2007-04-19,2007-04-19,"{'status': {'watching': '1439', 'completed': '64661', 'on_hold': '311', 'dropped': '1667', 'plan_to_watch': '3324'}, 'num_list_users': 71402}"
5393,Soushitsukyou,2004-11-25,2004-11-25,"{'status': {'watching': '361', 'completed': '1404', 'on_hold': '166', 'dropped': '220', 'plan_to_watch': '1176'}, 'num_list_users': 3327}"
5395,Nekketsu Saikyou Go-Saurer,1993-03-03,1994-02-23,"{'status': {'watching': '124', 'completed': '543', 'on_hold': '73', 'dropped': '122', 'plan_to_watch': '800'}, 'num_list_users': 1662}"
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,1997-10-22,1997-12-28,"{'status': {'watching': '49', 'completed': '398', 'on_hold': '29', 'dropped': '85', 'plan_to_watch': '436'}, 'num_list_users': 997}"
5397,Usavich III,2008-10-13,2009-05-25,"{'status': {'watching': '85', 'completed': '3953', 'on_hold': '36', 'dropped': '145', 'plan_to_watch': '395'}, 'num_list_users': 4614}"
5398,Masaru Ashita no Yukinojou 2,2003-07-25,2003-09-24,"{'status': {'watching': '151', 'completed': '811', 'on_hold': '90', 'dropped': '118', 'plan_to_watch': '562'}, 'num_list_users': 1732}"
5399,Shuuchuu Chiryou Shitsu,2004-08-13,2004-11-12,"{'status': {'watching': '178', 'completed': '901', 'on_hold': '97', 'dropped': '131', 'plan_to_watch': '692'}, 'num_list_users': 1999}"
5400,Mahou no Shiho-chan,1996-10-25,1997-06-27,"{'status': {'watching': '154', 'completed': '743', 'on_hold': '75', 'dropped': '126', 'plan_to_watch': '634'}, 'num_list_users': 1732}"
5401,Mahou Shoujo Sae,2006-04-28,2006-12-22,"{'status': {'watching': '173', 'completed': '1131', 'on_hold': '114', 'dropped': '134', 'plan_to_watch': '676'}, 'num_list_users': 2228}"
5402,Maid Meshimase,2001-12-01,2001-12-01,"{'status': {'watching': '101', 'completed': '706', 'on_hold': '58', 'dropped': '127', 'plan_to_watch': '436'}, 'num_list_users': 1428}"
5403,Jii Tousaku,2002-08-02,2004-04-16,"{'status': {'watching': '157', 'completed': '926', 'on_hold': '92', 'dropped': '121', 'plan_to_watch': '540'}, 'num_list_users': 1836}"
5408,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,2004-03-25,2004-05-25,"{'status': {'watching': '135', 'completed': '768', 'on_hold': '82', 'dropped': '115', 'plan_to_watch': '528'}, 'num_list_users': 1628}"
5411,Suika: Manatsu no Okurimono,2004-04-25,2004-04-25,"{'status': {'watching': '121', 'completed': '1016', 'on_hold': '87', 'dropped': '122', 'plan_to_watch': '659'}, 'num_list_users': 2005}"
5415,La Rose de Versailles,2007,2007,"{'status': {'watching': '113', 'completed': '1495', 'on_hold': '56', 'dropped': '114', 'plan_to_watch': '1859'}, 'num_list_users': 3637}"
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,2009-04-15,2009-04-15,"{'status': {'watching': '198', 'completed': '6850', 'on_hold': '137', 'dropped': '114', 'plan_to_watch': '2637'}, 'num_list_users': 9936}"
5420,Kemono no Souja Erin,2009-01-10,2009-12-26,"{'status': {'watching': '5328', 'completed': '22868', 'on_hold': '4103', 'dropped': '2995', 'plan_to_watch': '51121'}, 'num_list_users': 86415}"
5421,Ark,2005-06-02,2005-06-02,"{'status': {'watching': '56', 'completed': '683', 'on_hold': '21', 'dropped': '89', 'plan_to_watch': '458'}, 'num_list_users': 1307}"
5423,Mogitate Marina-chan,1999-12-18,1999-12-18,"{'status': {'watching': '87', 'completed': '382', 'on_hold': '40', 'dropped': '95', 'plan_to_watch': '340'}, 'num_list_users': 944}"
5424,Oppai Life,2008-10-10,2009-01-09,"{'status': {'watching': '831', 'completed': '5393', 'on_hold': '425', 'dropped': '364', 'plan_to_watch': '2523'}, 'num_list_users': 9536}"
5427,Ikusa Otome Valkyrie 2,2008-09-26,2011-02-19,"{'status': {'watching': '587', 'completed': '3044', 'on_hold': '297', 'dropped': '237', 'plan_to_watch': '1798'}, 'num_list_users': 5963}"
5439,Ooedo Forty Eight,2007-09-29,2008-02-22,"{'status': {'watching': '151', 'completed': '754', 'on_hold': '81', 'dropped': '113', 'plan_to_watch': '536'}, 'num_list_users': 1635}"
5440,Ougon Yuusha Goldran,1995-02-04,1996-01-27,"{'status': {'watching': '219', 'completed': '879', 'on_hold': '131', 'dropped': '193', 'plan_to_watch': '1551'}, 'num_list_users': 2973}"
5447,A-Girl,1993-09-24,1993-09-24,"{'status': {'watching': '125', 'completed': '2182', 'on_hold': '68', 'dropped': '128', 'plan_to_watch': '1429'}, 'num_list_users': 3932}"
5449,Chibi Kero: Kerobouru no Himitsu!?,2007-03-17,2007-03-17,"{'status': {'watching': '57', 'completed': '832', 'on_hold': '33', 'dropped': '94', 'plan_to_watch': '464'}, 'num_list_users': 1480}"
5454,Yoku Wakaru Gendai Mahou,2009-07-12,2009-09-27,"{'status': {'watching': '1495', 'completed': '10876', 'on_hold': '1169', 'dropped': '1814', 'plan_to_watch': '10446'}, 'num_list_users': 25800}"
5455,Saimin Jutsu The Animation 2nd,2008-10-25,2009-02-25,"{'status': {'watching': '622', 'completed': '2829', 'on_hold': '320', 'dropped': '232', 'plan_to_watch': '1706'}, 'num_list_users': 5709}"
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,2002-01-01,2002-01-01,"{'status': {'watching': '280', 'completed': '14903', 'on_hold': '160', 'dropped': '227', 'plan_to_watch': '3417'}, 'num_list_users': 18987}"
5460,Meitantei Conan Movie 13: Shikkoku no Chaser,2009-04-18,2009-04-18,"{'status': {'watching': '1121', 'completed': '51262', 'on_hold': '375', 'dropped': '439', 'plan_to_watch': '6513'}, 'num_list_users': 59710}"
5462,Top wo Nerae! Kagaku Kouza,1988-10-07,1995-09-18,"{'status': {'watching': '146', 'completed': '6651', 'on_hold': '117', 'dropped': '177', 'plan_to_watch': '1374'}, 'num_list_users': 8465}"
5464,Cafe Junkie,2008-10-31,2009-05-29,"{'status': {'watching': '1512', 'completed': '10631', 'on_hold': '783', 'dropped': '598', 'plan_to_watch': '4544'}, 'num_list_users': 18068}"
5466,Mahoutsukai Tai! vs. Shamanic Princess,1998,1998,"{'status': {'watching': '73', 'completed': '633', 'on_hold': '42', 'dropped': '59', 'plan_to_watch': '1006'}, 'num_list_users': 1813}"
