id,title,start_date,end_date,statistics
34577,Nanatsu no Taizai: Imashime no Fukkatsu,2018-01-13,2018-06-30,"{'status': {'watching': '63284', 'completed': '934101', 'on_hold': '12724', 'dropped': '19646', 'plan_to_watch': '92981'}, 'num_list_users': 1122736}"
34580,Nana Maru San Batsu,2017-07-05,2017-09-20,"{'status': {'watching': '6253', 'completed': '38498', 'on_hold': '3068', 'dropped': '7693', 'plan_to_watch': '20548'}, 'num_list_users': 76060}"
34589,"Onihei: Sono Otoko, Heizou Hasegawa",2017-02-22,2017-02-22,"{'status': {'watching': '162', 'completed': '1124', 'on_hold': '81', 'dropped': '100', 'plan_to_watch': '2094'}, 'num_list_users': 3561}"
34591,Natsume Yuujinchou Roku,2017-04-12,2017-06-21,"{'status': {'watching': '9988', 'completed': '90077', 'on_hold': '3406', 'dropped': '2132', 'plan_to_watch': '80056'}, 'num_list_users': 185659}"
34592,Fushigi Naido,1973,1973,"{'status': {'watching': '12', 'completed': '119', 'on_hold': '4', 'dropped': '53', 'plan_to_watch': '75'}, 'num_list_users': 263}"
34595,"""Parade"" de Satie",2016-05,2016-05,"{'status': {'watching': '27', 'completed': '833', 'on_hold': '11', 'dropped': '54', 'plan_to_watch': '330'}, 'num_list_users': 1255}"
34599,Made in Abyss,2017-07-07,2017-09-29,"{'status': {'watching': '81917', 'completed': '893156', 'on_hold': '31992', 'dropped': '20671', 'plan_to_watch': '346816'}, 'num_list_users': 1374552}"
34600,Nagoya Tetsudou Special Movie,2016-07-21,2016-07-21,"{'status': {'watching': '24', 'completed': '172', 'on_hold': '1', 'dropped': '39', 'plan_to_watch': '114'}, 'num_list_users': 350}"
34601,Kubbe Gachapin Mukku,2016-09-26,2016-09-26,"{'status': {'watching': '15', 'completed': '209', 'on_hold': '5', 'dropped': '47', 'plan_to_watch': '87'}, 'num_list_users': 363}"
34602,Guomin Laogong Dai Huijia,2016-10-03,2016-12-12,"{'status': {'watching': '2374', 'completed': '6567', 'on_hold': '725', 'dropped': '1137', 'plan_to_watch': '11076'}, 'num_list_users': 21879}"
34604,UQ Holder! Mahou Sensei Negima! 2 OVA,2017-09-08,2018-06-08,"{'status': {'watching': '2610', 'completed': '14427', 'on_hold': '637', 'dropped': '474', 'plan_to_watch': '10045'}, 'num_list_users': 28193}"
34607,Lostorage Conflated WIXOSS,2018-04-07,2018-06-23,"{'status': {'watching': '2335', 'completed': '13663', 'on_hold': '984', 'dropped': '1266', 'plan_to_watch': '13061'}, 'num_list_users': 31309}"
34611,Answer (2016),2016-12-21,2016-12-21,"{'status': {'watching': '111', 'completed': '6717', 'on_hold': '63', 'dropped': '129', 'plan_to_watch': '1214'}, 'num_list_users': 8234}"
34612,Saiki Kusuo no Ψ-nan 2,2018-01-17,2018-06-27,"{'status': {'watching': '37119', 'completed': '490954', 'on_hold': '12674', 'dropped': '7239', 'plan_to_watch': '91843'}, 'num_list_users': 639829}"
34613,Garo: Honoo no Kokuin - Yurugaro,2014-10-17,2015-02-28,"{'status': {'watching': '104', 'completed': '598', 'on_hold': '59', 'dropped': '149', 'plan_to_watch': '1012'}, 'num_list_users': 1922}"
34614,Teekyuu 8 Specials,2017-02-24,2017-02-24,"{'status': {'watching': '103', 'completed': '2343', 'on_hold': '58', 'dropped': '97', 'plan_to_watch': '1123'}, 'num_list_users': 3724}"
34615,Usakame Special,2016-08-26,2016-08-26,"{'status': {'watching': '74', 'completed': '1805', 'on_hold': '50', 'dropped': '78', 'plan_to_watch': '798'}, 'num_list_users': 2805}"
34618,Blend S,2017-10-08,2017-12-24,"{'status': {'watching': '35971', 'completed': '452276', 'on_hold': '18241', 'dropped': '23885', 'plan_to_watch': '129009'}, 'num_list_users': 659382}"
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,2019-04-02,2019-10-01,"{'status': {'watching': '19191', 'completed': '56735', 'on_hold': '7092', 'dropped': '15474', 'plan_to_watch': '60104'}, 'num_list_users': 158596}"
34622,Giant Robo,2007-07-27,2007-07-27,"{'status': {'watching': '66', 'completed': '498', 'on_hold': '17', 'dropped': '57', 'plan_to_watch': '508'}, 'num_list_users': 1146}"
34623,Bakuon!! no Kobeya,2016-08-24,2016-11-18,"{'status': {'watching': '141', 'completed': '1873', 'on_hold': '78', 'dropped': '102', 'plan_to_watch': '1520'}, 'num_list_users': 3714}"
34625,Master of Torque: Epilogue,2016-12-25,2016-12-25,"{'status': {'watching': '30', 'completed': '415', 'on_hold': '14', 'dropped': '61', 'plan_to_watch': '167'}, 'num_list_users': 687}"
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,2017-07-24,2017-07-24,"{'status': {'watching': '5494', 'completed': '318415', 'on_hold': '1306', 'dropped': '663', 'plan_to_watch': '43495'}, 'num_list_users': 369373}"
34628,Taka no Tsume x Hello Kitty ga Masaka no Collab!,2012-06-28,2012-06-28,"{'status': {'watching': '27', 'completed': '209', 'on_hold': '7', 'dropped': '53', 'plan_to_watch': '113'}, 'num_list_users': 409}"
34629,MiniGARO,2013-07-16,2014-03-06,"{'status': {'watching': '27', 'completed': '196', 'on_hold': '6', 'dropped': '44', 'plan_to_watch': '111'}, 'num_list_users': 384}"
34630,MiniGARO Manner Movie,2013-07-20,2014-03-08,"{'status': {'watching': '30', 'completed': '143', 'on_hold': '11', 'dropped': '62', 'plan_to_watch': '109'}, 'num_list_users': 355}"
34631,Aitata Bocchi,2016-11,2016-11,"{'status': {'watching': '20', 'completed': '318', 'on_hold': '7', 'dropped': '71', 'plan_to_watch': '155'}, 'num_list_users': 571}"
34632,Such a Good Place to Die,2015-03-29,2015-03-29,"{'status': {'watching': '37', 'completed': '359', 'on_hold': '11', 'dropped': '38', 'plan_to_watch': '191'}, 'num_list_users': 636}"
34633,Origami of Landscape,2013-06-08,2013-06-08,"{'status': {'watching': '22', 'completed': '454', 'on_hold': '3', 'dropped': '35', 'plan_to_watch': '109'}, 'num_list_users': 623}"
34634,Sakana no Iu Koto wo Kiku,2013,2013,"{'status': {'watching': '15', 'completed': '381', 'on_hold': '4', 'dropped': '21', 'plan_to_watch': '104'}, 'num_list_users': 525}"
34636,Ballroom e Youkoso,2017-07-09,2017-12-17,"{'status': {'watching': '26916', 'completed': '176606', 'on_hold': '13463', 'dropped': '14821', 'plan_to_watch': '102833'}, 'num_list_users': 334639}"
34638,Jitaku Keibiin,2017-03-31,2017-09-29,"{'status': {'watching': '2106', 'completed': '7057', 'on_hold': '788', 'dropped': '676', 'plan_to_watch': '3134'}, 'num_list_users': 13761}"
34639,Ero Semi: Ecchi ni Yaruki ni ABC - The Animation,2017-03-31,2017-03-31,"{'status': {'watching': '957', 'completed': '4077', 'on_hold': '438', 'dropped': '366', 'plan_to_watch': '2175'}, 'num_list_users': 8013}"
34642,Shingeki no Bahamut: Genesis - Short Story,2016-12-28,2017-02-20,"{'status': {'watching': '1017', 'completed': '16843', 'on_hold': '406', 'dropped': '219', 'plan_to_watch': '9328'}, 'num_list_users': 27813}"
34643,Kokekkou-san,2009-11-18,2010-05-19,"{'status': {'watching': '14', 'completed': '83', 'on_hold': '9', 'dropped': '79', 'plan_to_watch': '71'}, 'num_list_users': 256}"
34644,Brave Witches: Petersburg Daisenryaku,2017-08-25,2017-08-25,"{'status': {'watching': '426', 'completed': '5643', 'on_hold': '165', 'dropped': '175', 'plan_to_watch': '4462'}, 'num_list_users': 10871}"
34647,3-gatsu no Lion Recap,2016-12-29,2016-12-29,"{'status': {'watching': '281', 'completed': '12594', 'on_hold': '178', 'dropped': '324', 'plan_to_watch': '3183'}, 'num_list_users': 16560}"
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,2019-05-17,2019-05-17,"{'status': {'watching': '366', 'completed': '1665', 'on_hold': '157', 'dropped': '166', 'plan_to_watch': '5223'}, 'num_list_users': 7577}"
34651,Zenmaiji-kake no Truffe,2014-03-28,2014-10-14,"{'status': {'watching': '18', 'completed': '181', 'on_hold': '1', 'dropped': '46', 'plan_to_watch': '77'}, 'num_list_users': 323}"
34652,Mochimochi Panda,2014-03-28,2018-04-17,"{'status': {'watching': '36', 'completed': '121', 'on_hold': '7', 'dropped': '56', 'plan_to_watch': '165'}, 'num_list_users': 385}"
34655,I Was King,2016-12-20,2016-12-20,"{'status': {'watching': '18', 'completed': '907', 'on_hold': '7', 'dropped': '31', 'plan_to_watch': '120'}, 'num_list_users': 1083}"
34656,Ai Uta: Since 2007,2016-12-05,2016-12-05,"{'status': {'watching': '18', 'completed': '537', 'on_hold': '5', 'dropped': '40', 'plan_to_watch': '98'}, 'num_list_users': 698}"
34657,Kawazuno Mekaridoki,2016-11-23,2016-11-23,"{'status': {'watching': '16', 'completed': '267', 'on_hold': '5', 'dropped': '22', 'plan_to_watch': '88'}, 'num_list_users': 398}"
34658,Nekopara OVA,2017-12-22,2017-12-22,"{'status': {'watching': '2175', 'completed': '52209', 'on_hold': '744', 'dropped': '740', 'plan_to_watch': '23517'}, 'num_list_users': 79385}"
34659,Otokonoko ♂ Delivery,2016-12-31,2016-12-31,"{'status': {'watching': '1268', 'completed': '9048', 'on_hold': '350', 'dropped': '551', 'plan_to_watch': '2700'}, 'num_list_users': 13917}"
34661,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,2016-12-31,2016-12-31,"{'status': {'watching': '158', 'completed': '1393', 'on_hold': '74', 'dropped': '131', 'plan_to_watch': '1414'}, 'num_list_users': 3170}"
34662,Fate/Apocrypha,2017-07-02,2017-12-31,"{'status': {'watching': '39696', 'completed': '295036', 'on_hold': '18388', 'dropped': '26347', 'plan_to_watch': '97927'}, 'num_list_users': 477394}"
34664,Capsule Boy,2016-05-15,2016-12-02,"{'status': {'watching': '17', 'completed': '91', 'on_hold': '7', 'dropped': '79', 'plan_to_watch': '75'}, 'num_list_users': 269}"
34665,Kemy Lang Buka Chaka,2009-02-23,2010-02-10,"{'status': {'watching': '18', 'completed': '88', 'on_hold': '7', 'dropped': '80', 'plan_to_watch': '58'}, 'num_list_users': 251}"
34666,Kemy,2011-02-28,2011-08-23,"{'status': {'watching': '14', 'completed': '82', 'on_hold': '9', 'dropped': '75', 'plan_to_watch': '61'}, 'num_list_users': 241}"
34667,Kemy Tamheomdae,2016-06-13,2016-12-12,"{'status': {'watching': '14', 'completed': '70', 'on_hold': '6', 'dropped': '77', 'plan_to_watch': '62'}, 'num_list_users': 229}"
34669,Balala Xiao Mo Xian: Feiyue Cai Ling Bao 2nd Season,2017-05-09,2017-06-03,"{'status': {'watching': '43', 'completed': '236', 'on_hold': '26', 'dropped': '120', 'plan_to_watch': '420'}, 'num_list_users': 845}"
34670,Monster Strike Anime,2017-04-01,2017-09-02,"{'status': {'watching': '673', 'completed': '2157', 'on_hold': '282', 'dropped': '411', 'plan_to_watch': '3880'}, 'num_list_users': 7403}"
34673,Shin Skyers 5 EX,2015-05-29,2015-05-29,"{'status': {'watching': '13', 'completed': '64', 'on_hold': '5', 'dropped': '40', 'plan_to_watch': '76'}, 'num_list_users': 198}"
34674,Hwasan Golae,2015-09-10,2015-09-10,"{'status': {'watching': '36', 'completed': '101', 'on_hold': '16', 'dropped': '46', 'plan_to_watch': '379'}, 'num_list_users': 578}"
34675,Chou Yuu Sekai: Being the Reality,2017-01-12,2017-06-08,"{'status': {'watching': '2984', 'completed': '4692', 'on_hold': '992', 'dropped': '1444', 'plan_to_watch': '9337'}, 'num_list_users': 19449}"
34676,Xiong Chumo: Xiari Lianlian Kan,2016-02-13,2016,"{'status': {'watching': '15', 'completed': '141', 'on_hold': '6', 'dropped': '84', 'plan_to_watch': '54'}, 'num_list_users': 300}"
34677,Xiong Chumo: Qiu Ri Tuantuanzhuan,2016-06-09,2016,"{'status': {'watching': '12', 'completed': '139', 'on_hold': '4', 'dropped': '84', 'plan_to_watch': '51'}, 'num_list_users': 290}"
34678,Kingsglaive: FFXV Fan Kansha Tokubetsu Movie,2016-12-31,2016-12-31,"{'status': {'watching': '61', 'completed': '1279', 'on_hold': '28', 'dropped': '67', 'plan_to_watch': '605'}, 'num_list_users': 2040}"
34683,Hizukuri,,,"{'status': {'watching': 0, 'completed': 0, 'on_hold': 0, 'dropped': 0, 'plan_to_watch': '5660'}, 'num_list_users': 5660}"
34685,Kekkon Soudan Sho,1995-07-21,1995-07-21,"{'status': {'watching': '14', 'completed': '191', 'on_hold': '1', 'dropped': '23', 'plan_to_watch': '40'}, 'num_list_users': 269}"
34688,Owara Nai Chinkonka wo Utaou,2003-03-11,2003-03-11,"{'status': {'watching': '23', 'completed': '109', 'on_hold': '5', 'dropped': '37', 'plan_to_watch': '153'}, 'num_list_users': 327}"
34689,Owara Nai Chinkonka wo Utaou: Seinen no Uta,2014-07-24,2014-07-24,"{'status': {'watching': '18', 'completed': '116', 'on_hold': '4', 'dropped': '40', 'plan_to_watch': '101'}, 'num_list_users': 279}"
34690,Eiyuu ni wa Narenai Bokura Dakara,2003-09-02,2003-09-02,"{'status': {'watching': '17', 'completed': '174', 'on_hold': '3', 'dropped': '49', 'plan_to_watch': '150'}, 'num_list_users': 393}"
34691,Kyou mo Kyou to te Tape wa Mawaru,2005-06-02,2005-06-02,"{'status': {'watching': '14', 'completed': '143', 'on_hold': '2', 'dropped': '32', 'plan_to_watch': '82'}, 'num_list_users': 273}"
34692,Umbrella Fighter!,2005-09-07,2005-09-07,"{'status': {'watching': '14', 'completed': '100', 'on_hold': '3', 'dropped': '44', 'plan_to_watch': '98'}, 'num_list_users': 259}"
34693,"Saa, Ketatamashiki Kono Hibi ni",2006-07-05,2006-07-05,"{'status': {'watching': '14', 'completed': '96', 'on_hold': '4', 'dropped': '45', 'plan_to_watch': '78'}, 'num_list_users': 237}"
34694,Kimi to no Tadashii Yakusoku,2007-02-01,2007-02-01,"{'status': {'watching': '22', 'completed': '131', 'on_hold': '4', 'dropped': '48', 'plan_to_watch': '115'}, 'num_list_users': 320}"
34695,Kimi to no Tadashii Yakusoku (2007),2007-02-01,2007-02-01,"{'status': {'watching': '17', 'completed': '124', 'on_hold': '3', 'dropped': '47', 'plan_to_watch': '92'}, 'num_list_users': 283}"
34696,Anata no Katagoshi Chotto Ue,2008-02-11,2008-02-11,"{'status': {'watching': '9', 'completed': '126', 'on_hold': '3', 'dropped': '55', 'plan_to_watch': '86'}, 'num_list_users': 279}"
34697,Shinmai,2008-04-15,2008-04-15,"{'status': {'watching': '17', 'completed': '91', 'on_hold': '1', 'dropped': '41', 'plan_to_watch': '84'}, 'num_list_users': 234}"
34698,No Shiba no Shiba,2009-05-26,2009-05-26,"{'status': {'watching': '17', 'completed': '87', 'on_hold': '5', 'dropped': '46', 'plan_to_watch': '78'}, 'num_list_users': 233}"
34699,Sukui Agete Kurenai ka,2014-07-26,2014-07-26,"{'status': {'watching': '16', 'completed': '198', 'on_hold': '1', 'dropped': '26', 'plan_to_watch': '103'}, 'num_list_users': 344}"
34700,Bikkuriman Kids: Theme Fighter Nyander,2008-08-06,2008-11-27,"{'status': {'watching': '22', 'completed': '112', 'on_hold': '6', 'dropped': '62', 'plan_to_watch': '81'}, 'num_list_users': 283}"
34701,Girls★Battle Aloe Megumi,2008-07,2009,"{'status': {'watching': '19', 'completed': '70', 'on_hold': '5', 'dropped': '60', 'plan_to_watch': '69'}, 'num_list_users': 223}"
34704,Hashi no Ue no Ookami,,,"{'status': {'watching': '14', 'completed': '39', 'on_hold': '4', 'dropped': '56', 'plan_to_watch': '44'}, 'num_list_users': 157}"
34705,Tejina Shi,,,"{'status': {'watching': '15', 'completed': '38', 'on_hold': '6', 'dropped': '58', 'plan_to_watch': '77'}, 'num_list_users': 194}"
34706,Hitori Shika Inai Jibun,,,"{'status': {'watching': '15', 'completed': '48', 'on_hold': '7', 'dropped': '53', 'plan_to_watch': '73'}, 'num_list_users': 196}"
34707,Hoshino-kun no Ni Rui-da,,,"{'status': {'watching': '19', 'completed': '41', 'on_hold': '4', 'dropped': '65', 'plan_to_watch': '59'}, 'num_list_users': 188}"
34708,Kawaijuku Manavis CM,2016-04-20,2016-04-20,"{'status': {'watching': '16', 'completed': '179', 'on_hold': '2', 'dropped': '47', 'plan_to_watch': '54'}, 'num_list_users': 298}"
34710,Choco Kyouju no Oheya,2016-04-25,2016-04-25,"{'status': {'watching': '42', 'completed': '750', 'on_hold': '27', 'dropped': '76', 'plan_to_watch': '288'}, 'num_list_users': 1183}"
34711,Benpiyaku Colace,2014-07-31,2016-01-04,"{'status': {'watching': '10', 'completed': '104', 'on_hold': '2', 'dropped': '52', 'plan_to_watch': '55'}, 'num_list_users': 223}"
34712,Kujira no Kora wa Sajou ni Utau,2017-10-08,2017-12-24,"{'status': {'watching': '15289', 'completed': '127058', 'on_hold': '7865', 'dropped': '11601', 'plan_to_watch': '68388'}, 'num_list_users': 230201}"
34716,Crocotires Traction AAA,1999,1999,"{'status': {'watching': '18', 'completed': '438', 'on_hold': '6', 'dropped': '42', 'plan_to_watch': '89'}, 'num_list_users': 593}"
34717,Warau Tsuki,2000,2000,"{'status': {'watching': '14', 'completed': '93', 'on_hold': 0, 'dropped': '40', 'plan_to_watch': '47'}, 'num_list_users': 194}"
34718,Sekisou-tai,1982,1982,"{'status': {'watching': '18', 'completed': '60', 'on_hold': '6', 'dropped': '52', 'plan_to_watch': '56'}, 'num_list_users': 192}"
34719,the FLY BanD!,1998,1998,"{'status': {'watching': '12', 'completed': '347', 'on_hold': '4', 'dropped': '37', 'plan_to_watch': '59'}, 'num_list_users': 459}"
34720,In Search of Axis,1989,1991,"{'status': {'watching': '21', 'completed': '521', 'on_hold': '5', 'dropped': '36', 'plan_to_watch': '74'}, 'num_list_users': 657}"
34721,Samuroid Zero,2005,2005,"{'status': {'watching': '23', 'completed': '460', 'on_hold': '4', 'dropped': '33', 'plan_to_watch': '97'}, 'num_list_users': 617}"
34722,Shiseido HG Super Hard,1995,1997,"{'status': {'watching': '17', 'completed': '152', 'on_hold': '5', 'dropped': '32', 'plan_to_watch': '45'}, 'num_list_users': 251}"
34723,Youjo Shenki Episode 0,2017-01-06,2017-01-06,"{'status': {'watching': '380', 'completed': '13799', 'on_hold': '161', 'dropped': '242', 'plan_to_watch': '2928'}, 'num_list_users': 17510}"
34724,Junlin Chengxia,2016-11-05,2016-12-29,"{'status': {'watching': '82', 'completed': '147', 'on_hold': '28', 'dropped': '69', 'plan_to_watch': '451'}, 'num_list_users': 777}"
34725,Kaito x Ansa,2017-07-12,2017-09-27,"{'status': {'watching': '249', 'completed': '483', 'on_hold': '116', 'dropped': '246', 'plan_to_watch': '3054'}, 'num_list_users': 4148}"
34726,Minna no Okayama-ken,2015-07-01,2016-12-21,"{'status': {'watching': '33', 'completed': '69', 'on_hold': '4', 'dropped': '58', 'plan_to_watch': '86'}, 'num_list_users': 250}"
34733,One Room Special,2017-05-26,2017-05-26,"{'status': {'watching': '536', 'completed': '13757', 'on_hold': '215', 'dropped': '215', 'plan_to_watch': '5710'}, 'num_list_users': 20433}"
34734,"Minami Kamakura Koukou Joshi Jitensha-bu: Kita yo, Taiwan!",2017-05-15,2017-05-15,"{'status': {'watching': '112', 'completed': '2831', 'on_hold': '39', 'dropped': '86', 'plan_to_watch': '1195'}, 'num_list_users': 4263}"
34738,Sengoku Choujuu Giga: Otsu,2017-01-15,2017-04-09,"{'status': {'watching': '162', 'completed': '1888', 'on_hold': '61', 'dropped': '233', 'plan_to_watch': '723'}, 'num_list_users': 3067}"
34740,Yareruko! Densha Ecchi,2016-10-28,2016-11-18,"{'status': {'watching': '720', 'completed': '5150', 'on_hold': '334', 'dropped': '321', 'plan_to_watch': '1671'}, 'num_list_users': 8196}"
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,2017-04-15,2017-12-23,"{'status': {'watching': '110', 'completed': '248', 'on_hold': '58', 'dropped': '217', 'plan_to_watch': '535'}, 'num_list_users': 1168}"
34742,Youjo Shenki,2017-01-10,2017-04-03,"{'status': {'watching': '963', 'completed': '17369', 'on_hold': '490', 'dropped': '634', 'plan_to_watch': '5940'}, 'num_list_users': 25396}"
34743,Shita-kiri Suzume (1974),1974,1974,"{'status': {'watching': '13', 'completed': '156', 'on_hold': '5', 'dropped': '46', 'plan_to_watch': '72'}, 'num_list_users': 292}"
34744,Kumo no Gakkou,2005-05-22,2005-05-22,"{'status': {'watching': '20', 'completed': '62', 'on_hold': '9', 'dropped': '47', 'plan_to_watch': '118'}, 'num_list_users': 256}"
34745,Mahoujin Guruguru (2017),2017-07-11,2017-12-20,"{'status': {'watching': '3301', 'completed': '10373', 'on_hold': '2362', 'dropped': '2505', 'plan_to_watch': '14516'}, 'num_list_users': 33057}"
34746,Fussa-shi PR Anime,2017-01-09,2017-12-04,"{'status': {'watching': '65', 'completed': '146', 'on_hold': '8', 'dropped': '73', 'plan_to_watch': '220'}, 'num_list_users': 512}"
34747,Meikoku Gakuen: Jutai-hen,2017-04-28,2017-05-26,"{'status': {'watching': '1376', 'completed': '6709', 'on_hold': '567', 'dropped': '449', 'plan_to_watch': '2911'}, 'num_list_users': 12012}"
34751,Blood Lad: Kanketsu Kinen,2017-01-11,2017-01-11,"{'status': {'watching': '728', 'completed': '11013', 'on_hold': '332', 'dropped': '319', 'plan_to_watch': '8657'}, 'num_list_users': 21049}"
34753,ChäoS;Child Episode 0,2017-01-11,2017-01-11,"{'status': {'watching': '611', 'completed': '16129', 'on_hold': '244', 'dropped': '272', 'plan_to_watch': '5578'}, 'num_list_users': 22834}"
34754,Rilu Rilu Fairilu: Yousei no Door,2016-02-06,2017-03-25,"{'status': {'watching': '282', 'completed': '527', 'on_hold': '244', 'dropped': '281', 'plan_to_watch': '1541'}, 'num_list_users': 2875}"
34755,Kuma no Gakkou: Patissier Jackie to Ohisama no Sweets,2017-08-25,2017-08-25,"{'status': {'watching': '15', 'completed': '131', 'on_hold': '9', 'dropped': '71', 'plan_to_watch': '113'}, 'num_list_users': 339}"
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,2017-08-25,2017-08-25,"{'status': {'watching': '22', 'completed': '96', 'on_hold': '11', 'dropped': '80', 'plan_to_watch': '121'}, 'num_list_users': 330}"
34757,Town Workers,2014-09-18,2014-09-18,"{'status': {'watching': '44', 'completed': '337', 'on_hold': '16', 'dropped': '37', 'plan_to_watch': '404'}, 'num_list_users': 838}"
34758,Momoiro Bouenkyou Anime Edition,2017-02-03,2017-02-03,"{'status': {'watching': '465', 'completed': '2557', 'on_hold': '201', 'dropped': '241', 'plan_to_watch': '1095'}, 'num_list_users': 4559}"
34759,Green Eyes: Ane Kyun! yori The Animation,2017-02-03,2017-02-03,"{'status': {'watching': '731', 'completed': '8088', 'on_hold': '426', 'dropped': '375', 'plan_to_watch': '2202'}, 'num_list_users': 11822}"
34762,Chen-Kuro Gakuen,2016-12-03,2017-02-11,"{'status': {'watching': '40', 'completed': '249', 'on_hold': '29', 'dropped': '82', 'plan_to_watch': '442'}, 'num_list_users': 842}"
34763,Kine-Pass Gekijou,2016-11-26,2016,"{'status': {'watching': '41', 'completed': '198', 'on_hold': '23', 'dropped': '75', 'plan_to_watch': '335'}, 'num_list_users': 672}"
34764,Kuro-Nikuru Girls,2016-12-16,2017-02-23,"{'status': {'watching': '46', 'completed': '216', 'on_hold': '26', 'dropped': '79', 'plan_to_watch': '408'}, 'num_list_users': 775}"
34765,Chein Kuro-Nikuru!!,2017-01-08,2017-04-04,"{'status': {'watching': '40', 'completed': '283', 'on_hold': '28', 'dropped': '78', 'plan_to_watch': '490'}, 'num_list_users': 919}"
34766,Elsword: Ain-ui Gieog Animation,2016-12-12,2016-12-12,"{'status': {'watching': '136', 'completed': '1483', 'on_hold': '48', 'dropped': '85', 'plan_to_watch': '1388'}, 'num_list_users': 3140}"
34771,Dynamic Chord,2017-10-06,2017-12-22,"{'status': {'watching': '631', 'completed': '1892', 'on_hold': '345', 'dropped': '1625', 'plan_to_watch': '5390'}, 'num_list_users': 9883}"
34776,Eureka Seven AO: One More Time - Lord Don't Slow Me Down,2017-01-10,2017-03-02,"{'status': {'watching': '361', 'completed': '3623', 'on_hold': '165', 'dropped': '160', 'plan_to_watch': '4282'}, 'num_list_users': 8591}"
34777,"91 Days: Toki no Asase/Subete no Kinou/Ashita, Mata Ashita",2017-07-05,2017-07-05,"{'status': {'watching': '822', 'completed': '42816', 'on_hold': '490', 'dropped': '304', 'plan_to_watch': '11346'}, 'num_list_users': 55778}"
34779,Ar:pieL - 6-seosgae-ui Unmyeong,2014-11-20,2016-07-21,"{'status': {'watching': '13', 'completed': '114', 'on_hold': '10', 'dropped': '34', 'plan_to_watch': '944'}, 'num_list_users': 1115}"
34782,Tama Pawns,2017-01-27,2017-02-01,"{'status': {'watching': '71', 'completed': '246', 'on_hold': '21', 'dropped': '85', 'plan_to_watch': '408'}, 'num_list_users': 831}"
34784,Kuroko no Basket: Oshaberi Shiyou ka,2017-01-27,2017-01-27,"{'status': {'watching': '395', 'completed': '10092', 'on_hold': '259', 'dropped': '222', 'plan_to_watch': '5788'}, 'num_list_users': 16756}"
34785,Tamashichi!,2015-08-06,2015-08-06,"{'status': {'watching': '28', 'completed': '307', 'on_hold': '5', 'dropped': '36', 'plan_to_watch': '114'}, 'num_list_users': 490}"
34787,Idol Time PriPara,2017-04-04,2018-03-27,"{'status': {'watching': '697', 'completed': '2449', 'on_hold': '305', 'dropped': '523', 'plan_to_watch': '3026'}, 'num_list_users': 7000}"
34790,Shin Biofermin S,2016-12-22,2016-12-22,"{'status': {'watching': '23', 'completed': '124', 'on_hold': '5', 'dropped': '51', 'plan_to_watch': '73'}, 'num_list_users': 276}"
34792,Yoake Tsugeru Lu no Uta,2017-05-19,2017-05-19,"{'status': {'watching': '1575', 'completed': '24517', 'on_hold': '612', 'dropped': '338', 'plan_to_watch': '26508'}, 'num_list_users': 53550}"
34794,Yukai na Animal Bus,2017-01-08,2017-03-26,"{'status': {'watching': '17', 'completed': '115', 'on_hold': '10', 'dropped': '102', 'plan_to_watch': '112'}, 'num_list_users': 356}"
34795,Tamashii Insert,2017-07-07,2017-10-06,"{'status': {'watching': '1772', 'completed': '14869', 'on_hold': '773', 'dropped': '663', 'plan_to_watch': '4081'}, 'num_list_users': 22158}"
34798,Yuru Camp△,2018-01-04,2018-03-22,"{'status': {'watching': '39445', 'completed': '247888', 'on_hold': '17876', 'dropped': '12309', 'plan_to_watch': '170879'}, 'num_list_users': 488397}"
34799,PriPri Chii-chan!!,2017-04-15,2017-12-16,"{'status': {'watching': '434', 'completed': '854', 'on_hold': '204', 'dropped': '623', 'plan_to_watch': '1382'}, 'num_list_users': 3497}"
34800,Action Heroine Cheer Fruits,2017-07-07,2017-09-29,"{'status': {'watching': '1022', 'completed': '4997', 'on_hold': '579', 'dropped': '1697', 'plan_to_watch': '6155'}, 'num_list_users': 14450}"
34802,Cobalt World,2016-12-14,2016-12-14,"{'status': {'watching': '103', 'completed': '2298', 'on_hold': '25', 'dropped': '54', 'plan_to_watch': '783'}, 'num_list_users': 3263}"
34812,ViVid Strike! Specials,2017-01-25,2017-03-29,"{'status': {'watching': '558', 'completed': '5248', 'on_hold': '248', 'dropped': '170', 'plan_to_watch': '3815'}, 'num_list_users': 10039}"
34813,Susume! Godzilland,1994,1996,"{'status': {'watching': '27', 'completed': '231', 'on_hold': '16', 'dropped': '53', 'plan_to_watch': '204'}, 'num_list_users': 531}"
34815,Ningyohime,1974,1974,"{'status': {'watching': '16', 'completed': '142', 'on_hold': '4', 'dropped': '55', 'plan_to_watch': '109'}, 'num_list_users': 326}"
34817,Zo Zo Zo Zombie-kun,2017-03-18,2017-03-25,"{'status': {'watching': '32', 'completed': '266', 'on_hold': '4', 'dropped': '85', 'plan_to_watch': '150'}, 'num_list_users': 537}"
